id,vadt,AADT,FacilityType
9549-9548,24180.55902,6250,Arterial/Collector
9549-9550,13637.8761,6250,Arterial/Collector
9550-9549,12833.05025,6250,Arterial/Collector
9561-22084,19452.49532,16500,Interstate
9561-9772,67105.49727,84150,Interstate
9573-9357,907.7081269,400,Arterial/Collector
9573-9795,615.0716958,400,Arterial/Collector
9574-21719,5171.421439,3400,Interstate
9574-9411,21780.83461,11600,Arterial/Collector
9580-9588,4889.179077,2000,Interstate
9593-9600,9685.548574,5600,Interstate
9595-21719,67769.08371,65900,Interstate
9595-9581,8592.259673,6700,Interstate
9600-9595,76361.3401,72600,Interstate
9601-9600,66675.793,67000,Interstate
9602-9588,4049.661412,5700,Interstate
9602-9601,52112.47607,47900,Interstate
9605-10089,5052.876414,2300,Arterial/Collector
9605-9391,6743.78006,1950,Arterial/Collector
9606-9607,35306.85461,38400,Interstate
9606-9627,8601.840361,4300,Interstate
9607-22079,39200.31148,41900,Interstate
9609-9616,3863.998269,3400,Arterial/Collector
9610-22113,73679.91013,73000,Interstate
9611-10099,5338.775323,1250,Arterial/Collector
9611-9616,15891.6624,2800,Arterial/Collector
9611-9617,8139.473378,2600,Arterial/Collector
9616-9160,4933.486794,4300,Arterial/Collector
9616-9609,3652.783954,3400,Arterial/Collector
9616-9611,13462.08816,2800,Arterial/Collector
9617-10106,4910.509994,2300,Arterial/Collector
9617-8920,5835.640397,1750,Arterial/Collector
9617-9611,9172.447337,2600,Arterial/Collector
9623-9505,9693.80681,7050,Arterial/Collector
9623-9673,8050.643178,7050,Arterial/Collector
9624-9610,9577.912168,6800,Interstate
9625-9676,10185.35172,2850,Arterial/Collector
9628-9607,3893.457911,3500,Interstate
9629-10361,7145.782364,4400,Arterial/Collector
9629-9281,9636.072286,4250,Arterial/Collector
9629-9822,9131.452027,3250,Arterial/Collector
9632-9699,10059.84257,8500,Interstate
9659-22087,6343.181148,2450,Interstate
9663-9664,6763.301348,1800,Arterial/Collector
9664-9663,4540.017779,1800,Arterial/Collector
9673-9623,6957.71185,7050,Arterial/Collector
9673-9674,3127.278709,2850,Arterial/Collector
9673-9736,7351.992605,7050,Arterial/Collector
9674-9506,7499.58126,2550,Arterial/Collector
9674-9673,1423.773072,2850,Arterial/Collector
9674-9675,4143.876573,2850,Arterial/Collector
9674-9737,7457.820916,2550,Arterial/Collector
9675-9674,2959.803824,2850,Arterial/Collector
9675-9680,2600.76008,3300,Arterial/Collector
9676-10347,17852.14115,10350,Interstate
9676-9625,10541.16247,2850,Arterial/Collector
9680-9675,3300.38651,3300,Arterial/Collector
9681-9836,66362.65514,62800,Interstate
9684-9476,2619.130755,550,Arterial/Collector
9687-22086,1275.590304,15500,Interstate
9689-9691,5929.081614,4500,Interstate
9691-9713,8419.115092,11000,Arterial/Collector
9699-9681,3481.992882,2500,Interstate
9700-9541,20765.71764,8050,Arterial/Collector
9700-9701,5369.449435,11000,Arterial/Collector
9700-9713,7622.629809,11000,Arterial/Collector
9700-9929,13297.93517,7050,Arterial/Collector
9701-9542,3423.942923,5850,Arterial/Collector
9701-9700,4318.728412,11000,Arterial/Collector
9702-21720,63601.24378,60700,Interstate
9702-9752,3690.229707,2600,Interstate
9705-9706,12576.07519,14800,Arterial/Collector
9706-9705,12033.74308,14800,Arterial/Collector
9706-9707,11651.24802,16000,Arterial/Collector
9707-9706,11794.27704,16000,Arterial/Collector
9707-9710,13586.1611,16000,Arterial/Collector
9707-9842,32514.88179,11100,Arterial/Collector
9710-9707,10051.19474,16000,Arterial/Collector
9710-9711,14022.78309,6000,Arterial/Collector
9711-9710,14615.34384,6000,Arterial/Collector
9713-9690,4484.37432,4700,Interstate
9713-9691,8217.745283,11000,Arterial/Collector
9713-9700,9250.055827,11000,Arterial/Collector
9728-9731,5425.781842,6000,Arterial/Collector
9728-9732,10016.1057,6000,Arterial/Collector
9731-9728,5018.090568,6000,Arterial/Collector
9732-9728,10202.66134,6000,Arterial/Collector
9732-9733,18350.6262,6000,Arterial/Collector
9732-9886,12879.13016,4950,Arterial/Collector
9733-9511,14558.26026,10400,Arterial/Collector
9733-9732,16402.86935,6000,Arterial/Collector
9733-9734,12278.95483,7100,Arterial/Collector
9733-9861,17790.69099,10400,Arterial/Collector
9734-9733,11898.89594,7100,Arterial/Collector
9734-9735,5476.211614,7100,Arterial/Collector
9735-9734,4876.968067,7100,Arterial/Collector
9735-9736,7323.541401,7100,Arterial/Collector
9736-9673,7962.566893,7050,Arterial/Collector
9736-9735,7431.417047,7100,Arterial/Collector
9736-9737,4989.546915,2600,Arterial/Collector
9736-9864,7554.410878,7750,Arterial/Collector
9737-9674,8221.988626,2550,Arterial/Collector
9737-9736,4954.071008,2600,Arterial/Collector
9737-9738,1971.506776,2600,Arterial/Collector
9737-9865,4935.844083,1450,Arterial/Collector
9738-9737,1556.186994,2600,Arterial/Collector
9743-21720,6517.18983,8900,Interstate
9747-22074,17093.44088,63100,Interstate
9750-9434,87234.16778,84150,Interstate
9753-9754,8526.233758,8100,Interstate
9767-22070,8526.233758,8300,Interstate
9772-22082,85700.26384,74250,Interstate
9779-22070,46949.65701,54400,Interstate
9779-9753,4907.181011,7800,Interstate
9789-9514,20023.51568,10100,Arterial/Collector
9789-9967,25054.14007,21200,Arterial/Collector
9795-10120,839.6712546,450,Arterial/Collector
9797-21165,32285.57277,10900,Interstate
9799-22075,17663.09054,21800,Interstate
9799-22078,10235.52239,8900,Interstate
9800-9846,52284.93389,63200,Interstate
9802-9819,4327.776274,3400,Interstate
9805-22066,11194.19623,14000,Interstate
9810-9835,10524.39901,4800,Interstate
9814-9810,7629.036835,8100,Interstate
9816-22066,40662.64109,48200,Interstate
9816-9801,13029.39619,7900,Interstate
9817-9816,53692.03555,54800,Interstate
9819-9818,53692.03555,56100,Interstate
9821-22077,74248.64105,63600,Interstate
9821-9747,6982.64438,7800,Interstate
9822-10369,7482.401033,500,Arterial/Collector
9822-9629,10339.27475,3250,Arterial/Collector
9822-9954,14834.34122,4150,Arterial/Collector
9823-9800,4121.109625,7900,Interstate
9824-9823,7469.997172,7300,Interstate
9825-21668,9318.738,7200,Interstate
9828-21167,61948.96489,50700,Interstate
9828-21170,19282.99024,18900,Interstate
9831-9832,26100.31235,8650,Arterial/Collector
9832-9831,23613.50091,8650,Arterial/Collector
9835-24038,69258.01721,58600,Interstate
9836-9826,7629.036835,9000,Interstate
9836-9835,58733.61793,53800,Interstate
9838-9839,48490.82752,56800,Interstate
9839-9840,48490.82752,56800,Interstate
9840-21674,42136.18204,52000,Interstate
9840-9860,6354.645786,4800,Interstate
9842-9707,37659.01702,11100,Arterial/Collector
9842-9874,47261.96102,11100,Arterial/Collector
9845-10138,79272.08132,79200,Interstate
9846-22065,40437.45806,49200,Interstate
9846-9856,11847.47499,14000,Interstate
9853-22065,8053.370354,7600,Interstate
9855-9925,28008.63605,16350,Arterial/Collector
9858-9859,59770.72909,53900,Interstate
9858-9905,9041.095985,4900,Interstate
9859-9702,67291.47518,63300,Interstate
9861-20100,29853.67754,10400,Arterial/Collector
9861-9733,15490.31789,10400,Arterial/Collector
9861-9862,18176.2196,5350,Arterial/Collector
9861-9886,6197.09236,1000,Arterial/Collector
9862-10021,3035.869842,2900,Arterial/Collector
9862-9861,19825.76895,5350,Arterial/Collector
9864-10057,18311.05865,7750,Arterial/Collector
9864-9736,8308.336787,7750,Arterial/Collector
9865-9737,6079.855385,1450,Arterial/Collector
9866-23987,15792.86845,9550,Arterial/Collector
9870-9879,53084.59302,57150,Interstate
9873-20136,2231.246163,5000,Arterial/Collector
9874-10004,34245.91887,7400,Arterial/Collector
9874-20133,22502.6686,12900,Arterial/Collector
9874-9842,52583.0097,11100,Arterial/Collector
9878-9859,7520.743228,9400,Interstate
9879-21144,59645.97208,56650,Interstate
9884-10037,53142.67674,74200,Interstate
9885-9359,86711.59146,74200,Interstate
9886-9732,14975.82408,4950,Arterial/Collector
9886-9861,8223.704124,1000,Arterial/Collector
9886-9899,4748.300662,1000,Arterial/Collector
9886-9906,13031.06328,4950,Arterial/Collector
9888-9797,15264.40699,10200,Interstate
9889-20136,3592.182014,5000,Arterial/Collector
9890-24039,46317.64547,57150,Interstate
9894-9996,2438.967256,300,Arterial/Collector
9895-22073,11691.76512,7900,Interstate
9896-9978,10815.7729,1400,Arterial/Collector
9899-9886,5358.747979,1000,Arterial/Collector
9902-9891,46317.64547,57150,Interstate
9906-9886,16543.9223,4950,Arterial/Collector
9906-9957,6742.06514,4950,Arterial/Collector
9912-9938,17992.51023,23100,Interstate
9915-22072,26298.80914,11400,Interstate
9915-22078,29177.08109,51300,Interstate
9919-21668,65118.60898,65900,Interstate
9920-10003,7815.221237,4300,Arterial/Collector
9923-21159,60685.85833,56650,Interstate
9923-21163,6347.595059,8800,Interstate
9925-24043,8942.619189,7500,Interstate
9925-9855,26636.7775,16350,Arterial/Collector
9929-10003,7301.521713,3950,Arterial/Collector
9929-9700,14148.99891,7050,Arterial/Collector
9931-20133,13292.66412,10200,Interstate
9931-20137,89977.483,65000,Interstate
9932-20126,22470.87677,26200,Arterial/Collector
9938-9975,17992.51023,23100,Interstate
9941-9951,8080.638159,8250,Arterial/Collector
9947-20126,22675.45607,17200,Interstate
9947-20129,33259.82278,34700,Interstate
9951-9941,8723.552243,8250,Arterial/Collector
9951-9964,8678.855101,8250,Arterial/Collector
9954-10006,11757.15421,3650,Arterial/Collector
9954-9527,5267.137638,700,Arterial/Collector
9954-9822,17813.03567,4150,Arterial/Collector
9956-10005,56703.81289,46000,Interstate
9957-9906,23966.49861,4950,Arterial/Collector
9957-9981,14681.72075,4950,Arterial/Collector
9961-20132,83908.69953,61100,Interstate
9961-9979,32536.26656,29400,Interstate
9963-23712,7553.774191,8250,Arterial/Collector
9964-23712,4760.131401,8250,Arterial/Collector
9964-9951,9981.608237,8250,Arterial/Collector
9965-22069,55633.82039,62800,Interstate
9966-10020,86527.10395,79500,Interstate
9967-23618,29916.99239,21150,Arterial/Collector
9967-9789,27207.64149,21200,Arterial/Collector
9969-21145,64323.30282,56650,Interstate
9970-21183,51319.41366,34850,Interstate
9974-20116,38107.28232,28600,Interstate
9974-24064,17596.7848,12500,Interstate
9975-9947,55935.27915,50900,Interstate
9978-10034,9685.756436,1400,Arterial/Collector
9978-19826,5817.896694,2650,Arterial/Collector
9978-9896,10717.06693,1400,Arterial/Collector
9980-9974,55704.06813,41100,Interstate
9981-10147,16141.81686,6400,Arterial/Collector
9981-9957,12826.16132,4950,Arterial/Collector
9990-22071,8441.745804,10000,Interstate
9992-20112,35337.35182,27500,Interstate
9993-10013,18175.56877,11600,Arterial/Collector
9996-9894,2054.009175,300,Arterial/Collector
9997-9825,20710.72676,11600,Interstate
9998-10026,13304.84355,7100,Interstate
10006-10112,10715.96351,2700,Arterial/Collector
10006-10469,5862.210075,3000,Arterial/Collector
10010-9618,7418.168862,950,Arterial/Collector
10011-10075,23439.08832,18000,Arterial/Collector
10011-9815,22368.05533,18000,Arterial/Collector
10012-10034,13628.79038,8500,Arterial/Collector
10012-9897,13085.23847,8500,Arterial/Collector
10015-10152,4746.565997,1350,Arterial/Collector
10015-9940,6986.932851,1350,Arterial/Collector
10016-10270,6840.984576,1500,Arterial/Collector
10016-9693,5423.608253,1500,Arterial/Collector
10017-10155,2115.931346,2600,Arterial/Collector
10017-9833,2345.357133,2600,Arterial/Collector
10019-10070,35063.81474,26450,Arterial/Collector
10019-9918,33044.81945,26450,Arterial/Collector
10024-10115,5201.198518,4500,Arterial/Collector
10024-10116,4411.030615,4500,Arterial/Collector
10024-9567,7431.226053,1850,Arterial/Collector
10024-9876,2566.447781,4700,Arterial/Collector
10025-10154,3329.997392,750,Arterial/Collector
10025-9832,3285.945,750,Arterial/Collector
10027-9932,38317.26684,21550,Arterial/Collector
10031-9725,3540.16274,1000,Arterial/Collector
10032-10146,19709.36407,8500,Arterial/Collector
10032-9926,20791.5011,8500,Arterial/Collector
10033-10036,8496.819911,2650,Arterial/Collector
10033-9983,12238.97877,2650,Arterial/Collector
10034-10012,15208.14538,8500,Arterial/Collector
10034-10158,14765.67676,7200,Arterial/Collector
10035-10048,1841.911158,900,Arterial/Collector
10036-10033,10525.84477,2650,Arterial/Collector
10036-10050,14378.93153,10650,Arterial/Collector
10036-10169,15268.31,20450,Arterial/Collector
10036-9823,17090.54035,20450,Arterial/Collector
10041-9683,3929.130301,3050,Arterial/Collector
10047-10048,1588.035375,900,Arterial/Collector
10047-10117,4365.086665,6700,Arterial/Collector
10047-9786,3280.332551,6700,Arterial/Collector
10048-10035,2029.822851,900,Arterial/Collector
10048-10047,2008.571248,900,Arterial/Collector
10049-10192,1996.08702,1200,Arterial/Collector
10049-9831,1992.509457,1200,Arterial/Collector
10050-10036,15437.68231,10650,Arterial/Collector
10050-10054,14791.21108,10650,Arterial/Collector
10050-10164,8800.83702,7300,Arterial/Collector
10054-10050,14482.60898,10650,Arterial/Collector
10054-10142,78219.17411,27450,Interstate
10054-9989,24746.16685,7400,Arterial/Collector
10054-9990,57446.9295,27450,Interstate
10055-10083,1301.882323,3250,Arterial/Collector
10055-10275,14293.98564,6350,Arterial/Collector
10055-9927,15132.49195,6350,Arterial/Collector
10056-10094,18502.50706,10500,Arterial/Collector
10056-9863,16160.85117,10500,Arterial/Collector
10059-10111,19626.81764,13200,Arterial/Collector
10059-9967,13163.44409,11350,Arterial/Collector
10062-10063,1191.008296,2750,Arterial/Collector
10062-10069,4808.124623,2750,Arterial/Collector
10062-10207,6317.84192,9850,Arterial/Collector
10062-9924,7594.324058,9850,Arterial/Collector
10063-10062,976.5682093,2750,Arterial/Collector
10063-10313,4408.439966,1850,Arterial/Collector
10063-9877,4062.586321,1600,Arterial/Collector
10064-10085,7140.410892,4600,Arterial/Collector
10064-10293,1998.425567,1050,Arterial/Collector
10064-9995,6817.90702,4600,Arterial/Collector
10066-10358,23586.65462,12700,Arterial/Collector
10066-9998,16318.91204,12700,Arterial/Collector
10069-10062,3209.840427,2750,Arterial/Collector
10069-10071,4030.462146,6150,Arterial/Collector
10069-10330,4704.9116,1650,Arterial/Collector
10069-9756,3524.712108,1950,Arterial/Collector
10070-10019,33044.81945,26450,Arterial/Collector
10070-10159,31699.0014,26450,Arterial/Collector
10071-10069,2895.740455,6150,Arterial/Collector
10071-10074,2373.481632,3050,Arterial/Collector
10071-10345,3203.261761,3200,Arterial/Collector
10074-10071,1623.665639,3050,Arterial/Collector
10074-10350,1982.55166,1350,Arterial/Collector
10074-9755,1040.574761,850,Arterial/Collector
10075-10011,23044.43157,18000,Arterial/Collector
10075-10128,21584.73066,18000,Arterial/Collector
10077-10131,25585.443,15250,Arterial/Collector
10077-20112,6109.23343,7200,Interstate
10077-20113,30313.13319,15250,Arterial/Collector
10079-10349,1396.4393,400,Arterial/Collector
10081-9766,2382.534902,350,Arterial/Collector
10082-10371,8421.300787,4100,Arterial/Collector
10082-9765,6776.669322,4100,Arterial/Collector
10083-10055,615.0310802,3250,Arterial/Collector
10083-10091,404.5803507,3250,Arterial/Collector
10083-9928,10019.92084,9050,Arterial/Collector
10084-10185,29062.96134,16550,Arterial/Collector
10084-10186,23807.16972,14000,Arterial/Collector
10084-9867,15650.10124,14000,Arterial/Collector
10084-9887,22787.53885,15250,Arterial/Collector
10085-10064,8776.275142,4600,Arterial/Collector
10085-10150,5772.106045,2850,Arterial/Collector
10087-10124,18839.76106,9700,Arterial/Collector
10087-9848,9892.569824,9050,Arterial/Collector
10090-10092,1758.918667,450,Arterial/Collector
10090-23669,5343.238219,2850,Arterial/Collector
10090-9851,7300.942916,3150,Arterial/Collector
10091-10083,385.7800247,3250,Arterial/Collector
10091-9944,15867.74021,12650,Arterial/Collector
10092-10090,975.518537,450,Arterial/Collector
10092-10097,4343.117969,900,Arterial/Collector
10092-23669,1511.543989,2550,Arterial/Collector
10092-9771,2227.556348,2550,Arterial/Collector
10094-10056,21356.03378,10500,Arterial/Collector
10094-10144,19935.86433,10800,Arterial/Collector
10094-20089,2294.535444,5500,Interstate
10095-10097,4620.413373,1050,Arterial/Collector
10095-10100,5112.887606,600,Arterial/Collector
10095-9781,1532.231442,1050,Arterial/Collector
10097-10092,4252.546218,900,Arterial/Collector
10097-10095,4660.613382,1050,Arterial/Collector
10097-10388,3684.877087,2050,Arterial/Collector
10097-9775,2361.904794,1350,Arterial/Collector
10100-10095,4030.682667,600,Arterial/Collector
10100-10116,4784.159736,600,Arterial/Collector
10100-9783,887.9693295,900,Arterial/Collector
10103-10226,7802.973394,6750,Arterial/Collector
10103-9910,6105.511069,5350,Arterial/Collector
10111-10059,18749.98271,13200,Arterial/Collector
10111-10298,16044.80159,13200,Arterial/Collector
10112-10006,10809.00416,2700,Arterial/Collector
10112-10122,10422.36839,2700,Arterial/Collector
10115-10024,4136.900241,4500,Arterial/Collector
10115-24119,6765.522456,4500,Arterial/Collector
10116-10024,5415.768625,4500,Arterial/Collector
10116-10100,4967.280112,600,Arterial/Collector
10116-10401,5697.531015,4500,Arterial/Collector
10117-10047,3438.162357,6700,Arterial/Collector
10117-10212,1336.156307,3450,Arterial/Collector
10117-10217,3028.930603,5500,Arterial/Collector
10121-10251,18359.97176,10700,Arterial/Collector
10121-9729,15338.18717,8550,Arterial/Collector
10122-10112,10382.18355,2700,Arterial/Collector
10122-10194,7437.840338,3550,Arterial/Collector
10122-10462,10902.71431,7500,Arterial/Collector
10122-9791,9760.76792,7550,Arterial/Collector
10123-10408,569.9856798,450,Arterial/Collector
10124-10087,18299.95493,9700,Arterial/Collector
10124-10325,15346.54176,9700,Arterial/Collector
10128-10075,21354.28603,18000,Arterial/Collector
10128-10155,3863.257786,300,Arterial/Collector
10128-23937,23191.13055,18000,Arterial/Collector
10130-10546,25527.89488,17150,Arterial/Collector
10130-9979,30310.44176,17150,Arterial/Collector
10131-10077,23521.55584,15250,Arterial/Collector
10131-10390,18458.92237,15250,Arterial/Collector
10134-10409,3134.303681,1650,Arterial/Collector
10134-9813,2908.960609,1650,Arterial/Collector
10142-10054,74565.06816,27450,Interstate
10142-23941,76735.80026,27450,Interstate
10144-10094,14822.62171,10800,Arterial/Collector
10144-10166,8583.989258,4000,Interstate
10144-10337,14739.0015,10800,Arterial/Collector
10146-10032,19859.10052,8500,Arterial/Collector
10146-10153,1992.501831,1850,Arterial/Collector
10146-10228,10561.72591,3650,Arterial/Collector
10146-10271,12549.3642,5850,Arterial/Collector
10148-10094,10261.30451,5100,Interstate
10150-10085,7169.798107,2850,Arterial/Collector
10150-10162,901.7272663,2850,Arterial/Collector
10152-10015,6986.932851,1350,Arterial/Collector
10152-10273,5498.8647,1350,Arterial/Collector
10153-10146,3236.518738,1850,Arterial/Collector
10153-10163,2249.438637,9350,Arterial/Collector
10153-10279,1420.490196,1400,Arterial/Collector
10154-10025,3044.131302,750,Arterial/Collector
10154-10155,2505.11989,300,Arterial/Collector
10154-23950,3914.959138,750,Arterial/Collector
10155-10017,1911.094002,2600,Arterial/Collector
10155-10128,2605.412088,300,Arterial/Collector
10155-10154,3129.705044,300,Arterial/Collector
10155-10223,2209.912136,2600,Arterial/Collector
10156-10157,4937.813516,8550,Arterial/Collector
10156-10170,9708.740029,8550,Arterial/Collector
10156-10289,3781.251226,2300,Arterial/Collector
10156-9984,5634.940502,2300,Arterial/Collector
10157-10156,4745.724577,8550,Arterial/Collector
10157-10158,8041.937249,8550,Arterial/Collector
10157-10284,5755.318171,2550,Arterial/Collector
10157-19829,7094.56442,1750,Arterial/Collector
10158-10034,15096.64664,7200,Arterial/Collector
10158-10157,6166.45159,8550,Arterial/Collector
10158-10159,9425.19739,4650,Arterial/Collector
10158-10281,13810.47705,4700,Arterial/Collector
10159-10070,29829.07764,26450,Arterial/Collector
10159-10158,9938.788697,4650,Arterial/Collector
10159-10282,32757.64245,20600,Arterial/Collector
10162-10150,1355.351173,2850,Arterial/Collector
10162-10351,901.7272663,2850,Arterial/Collector
10163-10153,3833.102533,9350,Arterial/Collector
10163-10168,1686.421102,9350,Arterial/Collector
10163-9942,1599.163607,500,Arterial/Collector
10164-10050,10168.18965,7300,Arterial/Collector
10164-10169,7567.667819,8550,Arterial/Collector
10164-10233,11997.66492,7300,Arterial/Collector
10166-10353,86649.36393,62100,Interstate
10167-10168,1739.80692,9350,Arterial/Collector
10167-10183,1619.084952,9350,Arterial/Collector
10167-9951,1052.125753,850,Arterial/Collector
10168-10163,3152.513877,9350,Arterial/Collector
10168-10167,2211.504086,9350,Arterial/Collector
10168-10278,17454.20276,13500,Arterial/Collector
10168-9941,16661.46746,13500,Arterial/Collector
10169-10036,16646.58988,20450,Arterial/Collector
10169-10164,8243.222162,8550,Arterial/Collector
10169-10170,9358.826917,8550,Arterial/Collector
10169-10225,17066.98988,20800,Arterial/Collector
10170-10156,10047.42122,8550,Arterial/Collector
10170-10169,11751.14416,8550,Arterial/Collector
10181-23491,8505.736433,6550,Arterial/Collector
10183-10167,487.5485665,9350,Arterial/Collector
10183-10188,3284.332657,9350,Arterial/Collector
10185-10084,29286.75674,16550,Arterial/Collector
10185-10290,30438.00784,16550,Arterial/Collector
10186-10084,19895.29121,14000,Arterial/Collector
10186-10250,26146.02127,14000,Arterial/Collector
10188-10183,2079.601393,9350,Arterial/Collector
10188-10214,1464.37659,9350,Arterial/Collector
10192-10049,2924.829317,1200,Arterial/Collector
10192-10221,5064.133749,1200,Arterial/Collector
10192-10228,2346.879476,850,Arterial/Collector
10193-10248,2114.397026,1100,Arterial/Collector
10193-23938,3392.575164,400,Arterial/Collector
10194-10122,8303.529866,3550,Arterial/Collector
10194-10204,6760.658402,3550,Arterial/Collector
10196-10470,1644.686758,2000,Arterial/Collector
10196-9904,1976.716125,1950,Arterial/Collector
10197-10408,6651.911824,4500,Arterial/Collector
10197-24119,4699.311197,4500,Arterial/Collector
10198-10234,7077.84187,6400,Arterial/Collector
10198-10357,3245.373798,4250,Arterial/Collector
10198-9946,8170.692295,7550,Arterial/Collector
10204-10194,6792.310857,3550,Arterial/Collector
10204-10311,6760.658402,3550,Arterial/Collector
10207-10062,9920.852566,9850,Arterial/Collector
10207-10255,10657.9868,9850,Arterial/Collector
10212-10117,736.7349693,3450,Arterial/Collector
10212-10268,3900.734741,3450,Arterial/Collector
10213-10214,18865.71935,9350,Arterial/Collector
10213-10220,20620.30781,9350,Arterial/Collector
10214-10188,814.9297432,9350,Arterial/Collector
10214-10213,21866.8567,9350,Arterial/Collector
10217-10117,2701.427358,5500,Arterial/Collector
10217-10238,3877.560984,5500,Arterial/Collector
10220-10213,19483.13368,9350,Arterial/Collector
10220-10232,25577.11853,12200,Arterial/Collector
10220-21974,8356.680486,6600,Arterial/Collector
10220-9976,2678.384651,6600,Arterial/Collector
10221-10192,5058.995765,1200,Arterial/Collector
10221-10258,3569.953061,2500,Arterial/Collector
10223-10155,1371.814159,2600,Arterial/Collector
10223-10245,3006.622583,2600,Arterial/Collector
10225-10169,16728.50736,20800,Arterial/Collector
10225-10229,8084.272147,6950,Arterial/Collector
10225-10266,21296.79804,20800,Arterial/Collector
10226-10103,9687.809834,6750,Arterial/Collector
10226-10328,6466.811833,6750,Arterial/Collector
10228-10146,7504.803887,3650,Arterial/Collector
10228-10192,3280.75993,850,Arterial/Collector
10229-10225,6906.403452,6950,Arterial/Collector
10229-10233,8915.328831,6950,Arterial/Collector
10232-10220,25136.61586,12200,Arterial/Collector
10232-10293,20606.2409,12200,Arterial/Collector
10232-10420,5103.632087,1150,Arterial/Collector
10232-9986,20012.18308,9100,Arterial/Collector
10233-10164,12689.46328,7300,Arterial/Collector
10233-10229,7747.679682,6950,Arterial/Collector
10233-10242,16693.24887,6950,Arterial/Collector
10234-10198,6998.623153,6400,Arterial/Collector
10234-10379,10532.77685,9150,Arterial/Collector
10234-9945,3973.614968,3500,Arterial/Collector
10238-10217,3898.458111,5500,Arterial/Collector
10238-10291,5345.250141,5500,Arterial/Collector
10239-10305,19813.69137,16150,Arterial/Collector
10239-23937,22779.10303,18000,Arterial/Collector
10242-10233,17094.48567,6950,Arterial/Collector
10242-23943,24665.8607,6950,Arterial/Collector
10245-10223,2354.115018,2600,Arterial/Collector
10248-10193,3386.384688,1100,Arterial/Collector
10250-10186,20986.16272,14000,Arterial/Collector
10250-20068,10250.88856,3300,Interstate
10250-22271,15895.13262,14000,Arterial/Collector
10251-10121,18603.69453,10700,Arterial/Collector
10251-10511,16365.45444,10700,Arterial/Collector
10255-10207,4667.468885,9850,Arterial/Collector
10255-10331,8226.297176,9850,Arterial/Collector
10256-9996,1916.686327,300,Arterial/Collector
10258-10300,3271.506743,2500,Arterial/Collector
10266-10225,22136.18464,20800,Arterial/Collector
10266-10498,19308.94545,20800,Arterial/Collector
10268-10212,1109.148428,3450,Arterial/Collector
10270-10016,5497.850137,1500,Arterial/Collector
10270-10273,8385.551199,2600,Arterial/Collector
10270-22643,5391.157833,2200,Arterial/Collector
10271-10146,14557.5384,5850,Arterial/Collector
10271-10352,11585.73707,6400,Arterial/Collector
10273-10152,7037.592536,1350,Arterial/Collector
10273-10270,6639.284153,2600,Arterial/Collector
10273-22680,3347.293184,1600,Arterial/Collector
10273-23015,6412.176873,1200,Arterial/Collector
10274-10275,5556.792633,4250,Arterial/Collector
10274-10282,4748.974539,4250,Arterial/Collector
10275-10055,15352.98615,6350,Arterial/Collector
10275-10274,5562.659967,4250,Arterial/Collector
10275-10301,12537.83548,4450,Arterial/Collector
10276-22271,2490.786462,1300,Interstate
10278-10168,18072.46479,13500,Arterial/Collector
10278-10406,18617.14567,13550,Arterial/Collector
10279-10153,1091.91756,1400,Arterial/Collector
10279-10382,1892.157484,1400,Arterial/Collector
10280-10484,18124.56359,6200,Arterial/Collector
10281-10158,11749.92388,4700,Arterial/Collector
10281-10282,6728.283518,4250,Arterial/Collector
10282-10159,31401.31025,20600,Arterial/Collector
10282-10274,5016.470883,4250,Arterial/Collector
10282-10281,5293.135481,4250,Arterial/Collector
10282-10533,32667.99892,20600,Arterial/Collector
10284-10157,6888.93919,2550,Arterial/Collector
10284-10486,2534.152601,2550,Arterial/Collector
10289-10156,3011.544696,2300,Arterial/Collector
10289-10488,5355.941819,2300,Arterial/Collector
10290-10185,29202.7078,16550,Arterial/Collector
10290-10315,7903.916396,8000,Interstate
10290-10366,23733.70404,13450,Arterial/Collector
10291-10238,5354.802469,5500,Arterial/Collector
10291-19882,4675.148887,5500,Arterial/Collector
10293-10064,1531.191568,1050,Arterial/Collector
10293-10232,20373.58006,12200,Arterial/Collector
10293-10314,22196.02629,12200,Arterial/Collector
10293-10528,2406.968138,800,Arterial/Collector
10294-10427,2167.57034,1150,Arterial/Collector
10298-10111,15972.24221,13200,Arterial/Collector
10298-10407,9399.450257,13200,Arterial/Collector
10299-10300,3238.94102,2650,Arterial/Collector
10300-10299,4067.337618,2650,Arterial/Collector
10300-10346,4339.437619,2650,Arterial/Collector
10301-10275,13602.70481,4450,Arterial/Collector
10301-10535,12105.51337,4450,Arterial/Collector
10305-10239,19025.55298,16150,Arterial/Collector
10305-10398,20552.96667,16150,Arterial/Collector
10306-10307,18072.03935,14550,Arterial/Collector
10306-23492,22492.57481,14550,Arterial/Collector
10307-10306,20847.33137,14550,Arterial/Collector
10307-10317,13495.85283,12650,Arterial/Collector
10308-10309,16432.29469,9450,Arterial/Collector
10308-10344,15337.60175,10250,Arterial/Collector
10309-10308,15028.56297,9450,Arterial/Collector
10309-10310,13154.05825,6500,Arterial/Collector
10309-10428,15821.73353,9450,Arterial/Collector
10309-9934,22061.67777,7750,Arterial/Collector
10310-10309,11853.54699,6500,Arterial/Collector
10310-10320,16931.68621,6900,Arterial/Collector
10311-10204,6792.310857,3550,Arterial/Collector
10311-10320,12311.00698,3550,Arterial/Collector
10312-10452,10898.89673,7300,Arterial/Collector
