id,vadt,AADT,FacilityType
13528-13561,11125.896375735603,15310,Arterial/Collector
13528-20656,13759.688125530876,15310,Arterial/Collector
13529-13434,6442.556952197105,4020,Arterial/Collector
13529-13528,4628.480891188607,1708,Arterial/Collector
13529-13601,5474.014184074564,4372,Arterial/Collector
13530-13478,22045.896257817745,9397,Arterial/Collector
13530-13615,20059.355010916788,9196,Arterial/Collector
13533-13409,2910.276473621915,6884,Arterial/Collector
13533-13526,3208.8592789717172,11005,Arterial/Collector
13533-13790,7174.1655643334,6482,Arterial/Collector
13536-13502,9708.737651281679,3166,Arterial/Collector
13536-13548,3804.3031117056967,3166,Arterial/Collector
13536-13558,4560.931625989033,3367,Arterial/Collector
13539-13324,10666.385857504496,6784,Arterial/Collector
13539-13540,3112.2178956949374,7286,Arterial/Collector
13539-13546,6194.210534307931,7286,Arterial/Collector
13539-13573,13696.434034572903,9949,Arterial/Collector
13540-13539,2998.3473024994487,7286,Arterial/Collector
13540-13573,12290.829349905252,14974,Arterial/Collector
13541-13477,7668.1584817022085,5477,Arterial/Collector
13541-20646,4930.575099060933,5477,Arterial/Collector
13542-13620,1075.9486889444913,904,Arterial/Collector
13544-13446,14009.66621363163,20121,Arterial/Collector
13544-13545,7078.914597727359,12864,Arterial/Collector
13544-13556,16046.097296804192,12864,Arterial/Collector
13544-13813,9632.397038208943,17297,Arterial/Collector
13545-13446,16861.55260930459,10000,Arterial/Collector
13545-13544,7349.756216683735,12864,Arterial/Collector
13545-13546,8700.15138063383,12864,Arterial/Collector
13545-13807,14797.033266440034,10000,Arterial/Collector
13546-13324,18660.415747026604,11909,Arterial/Collector
13546-13539,6206.70385690519,7286,Arterial/Collector
13546-13545,8908.982837408588,12864,Arterial/Collector
13546-13803,17742.531820009153,10954,Arterial/Collector
13548-13536,4221.050855525469,3166,Arterial/Collector
13548-13584,5478.463198549113,3166,Arterial/Collector
13549-13561,2106.883592272798,6583,Arterial/Collector
13550-13425,3980.2335960144796,1407,Arterial/Collector
13550-13495,5395.166755743325,6130,Arterial/Collector
13550-13622,7937.676570405563,6130,Arterial/Collector
13551-13504,1186.2525290942867,3222,Arterial/Collector
13551-13628,958.4741440465441,3222,Arterial/Collector
13553-20638,12976.303330908218,11859,Arterial/Collector
13553-20640,4041.684862674524,11859,Arterial/Collector
13554-13542,8807.474581668775,7413,Arterial/Collector
13554-13577,12822.05730144183,7413,Arterial/Collector
13555-13556,13514.10272115469,12864,Arterial/Collector
13555-13821,15386.176668961843,8090,Arterial/Collector
13556-13544,15469.619222889345,12864,Arterial/Collector
13556-13555,14201.679186811052,12864,Arterial/Collector
13557-13439,10489.785091634381,8442,Arterial/Collector
13557-13560,5047.800662285876,4824,Arterial/Collector
13557-13593,15755.273760144908,8442,Arterial/Collector
13558-13536,4454.41590506987,3367,Arterial/Collector
13558-13636,4332.750542953688,3367,Arterial/Collector
13559-13496,8443.825037998458,3402,Arterial/Collector
13559-13612,9572.478487153847,4600,Arterial/Collector
13560-13438,14347.866261328258,12668,Arterial/Collector
13560-13557,3629.218997332426,4824,Arterial/Collector
13560-13564,5217.029073193048,6281,Arterial/Collector
13560-13696,16501.813524960693,12694,Arterial/Collector
13561-13528,10119.578557014465,15310,Arterial/Collector
13561-13549,2103.0657299936283,6583,Arterial/Collector
13561-13637,9402.962215741474,15310,Arterial/Collector
13562-13566,4354.115571871244,5025,Arterial/Collector
13562-13827,10674.695607308919,12311,Arterial/Collector
13563-13447,6305.871104593078,8643,Arterial/Collector
13563-13564,4195.581599154821,6281,Arterial/Collector
13563-13567,7287.355376412471,5377,Arterial/Collector
13563-13700,9008.03792035083,8643,Arterial/Collector
13564-13445,11955.57520083338,9648,Arterial/Collector
13564-13560,6067.392221148436,6281,Arterial/Collector
13564-13563,4691.505186435979,6281,Arterial/Collector
13564-13695,13575.968367151918,9648,Arterial/Collector
13565-13520,5091.944961128135,3668,Arterial/Collector
13565-13583,9789.247393661488,6985,Arterial/Collector
13565-13627,7331.334599403188,4623,Arterial/Collector
13566-13352,10956.693463952592,8392,Arterial/Collector
13566-13562,4543.052235564217,5025,Arterial/Collector
13566-13829,10940.379795975983,6030,Arterial/Collector
13567-13453,6888.013695588025,6733,Arterial/Collector
13567-13563,7207.015779377271,5377,Arterial/Collector
13567-13570,7691.33563441007,5377,Arterial/Collector
13567-13705,7194.395618521919,6733,Arterial/Collector
13569-13522,2724.019979286551,4874,Arterial/Collector
13569-13649,1561.7309153466485,502,Arterial/Collector
13569-13725,2964.449993369274,4874,Arterial/Collector
13570-13456,13221.952425510312,12010,Arterial/Collector
13570-13567,7082.980425229296,5377,Arterial/Collector
13570-13575,5015.860822677612,4924,Arterial/Collector
13570-13708,13019.423287599813,12010,Arterial/Collector
13572-13355,11717.992189859351,8721,Arterial/Collector
13572-13579,1872.0003786782422,3367,Arterial/Collector
13572-13653,11197.526420662802,8721,Arterial/Collector
13573-13539,13862.249333903377,9949,Arterial/Collector
13573-13540,11814.254236041877,14974,Arterial/Collector
13573-13800,17706.036264121532,14020,Arterial/Collector
13574-13460,10535.193969640339,13033,Arterial/Collector
13574-13575,5263.8539322776105,3718,Arterial/Collector
13574-13582,3060.75402009247,6934,Arterial/Collector
13574-13713,8821.309689614709,13033,Arterial/Collector
13575-13455,5049.967298885922,7387,Arterial/Collector
13575-13570,5223.563688037141,4924,Arterial/Collector
13575-13574,5211.880582405954,3718,Arterial/Collector
13575-13614,13558.291488026576,2362,Arterial/Collector
13577-13554,7731.526000291108,7413,Arterial/Collector
13577-13618,4469.119886050622,7413,Arterial/Collector
13577-13619,14992.769379327696,11708,Arterial/Collector
13577-20640,6550.0164414942265,11859,Arterial/Collector
13579-13361,6508.131789127986,8794,Arterial/Collector
13579-13587,1681.797900879445,3367,Arterial/Collector
13579-13653,9437.851662963629,8794,Arterial/Collector
13580-13581,2757.5916296356204,8140,Arterial/Collector
13580-13592,2845.465543504649,8140,Arterial/Collector
13580-13715,1702.2781718018814,4723,Arterial/Collector
13581-13580,2743.634935544338,8140,Arterial/Collector
13581-13582,3505.883815931234,8140,Arterial/Collector
13582-13459,8572.354516968131,6331,Arterial/Collector
13582-13574,3372.1242730216277,6934,Arterial/Collector
13582-13581,4382.333188553806,8140,Arterial/Collector
13582-13717,9331.35128573825,6331,Arterial/Collector
13583-13432,8504.271881158153,8140,Arterial/Collector
13583-13565,9979.870432314774,6985,Arterial/Collector
13583-13584,10877.87344423557,6985,Arterial/Collector
13583-13634,4812.924024340115,8140,Arterial/Collector
13584-13548,5945.823692884297,3166,Arterial/Collector
13584-13583,10365.350730453929,6985,Arterial/Collector
13584-13600,4932.049612392641,6985,Arterial/Collector
13587-13367,5171.094407313601,4874,Arterial/Collector
13587-13579,1503.207784752449,3367,Arterial/Collector
13587-13853,3667.605667093808,4874,Arterial/Collector
13590-13274,4508.6057822053945,6583,Arterial/Collector
13590-13400,4366.224470132962,1809,Arterial/Collector
13590-13629,8844.554244620105,7135,Arterial/Collector
13591-13463,1007.7385797351599,3216,Arterial/Collector
13591-13592,3501.663830118961,8140,Arterial/Collector
13591-13598,2839.6321413629767,8140,Arterial/Collector
13591-13723,1865.86282833945,4070,Arterial/Collector
13592-13464,9617.488475188613,3115,Arterial/Collector
13592-13580,3085.9902504415563,8140,Arterial/Collector
13592-13591,3601.6270152277853,8140,Arterial/Collector
13592-13720,8314.408621715673,3115,Arterial/Collector
13593-13519,8617.885235756636,4120,Arterial/Collector
13593-13557,17956.273602485657,8442,Arterial/Collector
13593-13687,11797.3354997163,8442,Arterial/Collector
13593-13696,6175.620556051533,4120,Arterial/Collector
13595-13596,6740.60816529269,5226,Arterial/Collector
13595-13605,8021.774242014313,5226,Arterial/Collector
13596-13474,946.2917451163131,1206,Arterial/Collector
13596-13595,5477.723102275437,5226,Arterial/Collector
13596-13597,7105.943826541304,1708,Arterial/Collector
13597-13469,4570.948739881316,4554,Arterial/Collector
13597-13596,5479.059806230167,1708,Arterial/Collector
13597-13598,5670.447684795623,1708,Arterial/Collector
13597-13721,4311.0029476191075,4554,Arterial/Collector
13598-13470,4109.628540311882,5226,Arterial/Collector
13598-13591,3190.685673023117,8140,Arterial/Collector
13598-13597,5384.019730044008,1708,Arterial/Collector
13598-13722,2636.054673325426,5226,Arterial/Collector
13599-13498,9409.180499886472,20050,Arterial/Collector
13599-24023,9149.789143830538,20050,Arterial/Collector
13600-13584,4886.887341458591,6985,Arterial/Collector
13600-13636,4932.049612392641,6985,Arterial/Collector
13601-13529,5344.215843531556,4372,Arterial/Collector
13601-13654,5165.431593774667,4372,Arterial/Collector
13603-13375,7233.4281177526955,8040,Arterial/Collector
13603-13608,3231.584209558864,2864,Arterial/Collector
13603-13856,12155.985145886738,8040,Arterial/Collector
13604-13481,1819.1309347897768,9598,Arterial/Collector
13604-13605,4079.084775042109,5226,Arterial/Collector
13604-13609,4214.864386778325,5226,Arterial/Collector
13604-13737,1016.2320285129051,9598,Arterial/Collector
13605-13595,1661.8645820763295,5226,Arterial/Collector
13605-13604,3987.395156664231,5226,Arterial/Collector
13607-13608,5349.594082829853,4020,Arterial/Collector
13608-13379,4926.382539678675,3919,Arterial/Collector
13608-13603,3261.7494782041754,2864,Arterial/Collector
13608-13607,5029.884489196042,4020,Arterial/Collector
13608-13734,6119.525772696361,5959,Arterial/Collector
13609-13480,2102.982645263119,4522,Arterial/Collector
13609-13604,4730.277558321754,5226,Arterial/Collector
13609-13613,4691.765242266158,6783,Arterial/Collector
13609-13742,2453.4869900280223,3769,Arterial/Collector
13610-13466,6625.838372283926,12112,Arterial/Collector
13610-20680,3020.2867867732416,12112,Arterial/Collector
13611-13623,2547.9543191126236,3718,Arterial/Collector
13612-13559,3714.0637352863996,4600,Arterial/Collector
13612-13750,5888.573373632573,5776,Arterial/Collector
13613-13483,9102.621036996443,13266,Arterial/Collector
13613-13609,4303.716907446584,6783,Arterial/Collector
13613-13626,6332.494192398827,7120,Arterial/Collector
13613-13755,9004.238735581439,13266,Arterial/Collector
13614-13575,12836.163461112727,2362,Arterial/Collector
13614-13707,6978.880616214126,2362,Arterial/Collector
13614-13714,6579.41107699989,7025,Arterial/Collector
13615-13530,19379.62866799285,9196,Arterial/Collector
13615-13616,7946.531432867049,2362,Arterial/Collector
13615-24068,12416.21675165991,9196,Arterial/Collector
13616-13615,6900.257727401952,2362,Arterial/Collector
13616-13672,10023.59251682957,5477,Arterial/Collector
13616-20646,15751.86044702927,5477,Arterial/Collector
13617-13492,5434.8214875531075,5125,Arterial/Collector
13617-13618,835.4771912130526,1156,Arterial/Collector
13617-13673,4513.939741185116,5125,Arterial/Collector
13618-13577,1527.0719215927336,7413,Arterial/Collector
13618-13617,1020.6261273728063,1156,Arterial/Collector
13618-13619,885.9340079694521,1960,Arterial/Collector
13618-13651,5679.5256317903595,7413,Arterial/Collector
13619-13577,11226.882701675098,11708,Arterial/Collector
13619-13618,2231.031914160432,1960,Arterial/Collector
13619-13620,1900.464327485747,3417,Arterial/Collector
13619-13744,14081.261157423258,11708,Arterial/Collector
13620-13542,1563.166142703655,904,Arterial/Collector
13620-13619,2419.6378634385765,3417,Arterial/Collector
13620-13621,1671.3137458541119,3417,Arterial/Collector
13620-13745,2313.989149529487,904,Arterial/Collector
13621-13494,4765.260013349354,4522,Arterial/Collector
13621-13620,2063.569811834915,3417,Arterial/Collector
13621-13622,2865.3580578721303,3417,Arterial/Collector
13621-13747,2309.0851411363597,4171,Arterial/Collector
13622-13550,5655.799975966414,6130,Arterial/Collector
13622-13621,3446.197267261067,3417,Arterial/Collector
13622-13623,2355.634618920584,3718,Arterial/Collector
13622-13777,8124.891115665437,5025,Arterial/Collector
13623-13611,2618.82975093772,3718,Arterial/Collector
13623-13622,2576.3854495218643,3718,Arterial/Collector
13624-13625,7750.58892909189,4020,Arterial/Collector
13624-13629,6252.190844724557,3618,Arterial/Collector
13624-13760,12708.789196958145,13033,Arterial/Collector
13625-13624,5486.700049497188,4020,Arterial/Collector
13625-13753,4775.013572432101,1306,Arterial/Collector
13626-13489,14021.2898225772,10804,Arterial/Collector
13626-13613,6093.694489847186,7120,Arterial/Collector
13626-13632,2184.515422438582,8241,Arterial/Collector
13626-13712,14966.17728580286,10804,Arterial/Collector
13627-13565,7354.592510885559,4623,Arterial/Collector
13627-13634,806.782751076757,1558,Arterial/Collector
13627-13660,7380.974256294305,4623,Arterial/Collector
13628-13503,1865.533872996163,636,Arterial/Collector
13628-13551,1148.450598300105,3222,Arterial/Collector
13628-13757,1263.566462977673,3222,Arterial/Collector
13628-13762,2203.8748641526013,1309,Arterial/Collector
13629-13590,8627.161511232454,7135,Arterial/Collector
13629-13624,6387.879977292333,3618,Arterial/Collector
13629-13641,7260.200415781389,2211,Arterial/Collector
13629-13852,6782.207664852341,7142,Arterial/Collector
13630-13501,8016.756890801131,6589,Arterial/Collector
13630-13770,8510.855471374312,6589,Arterial/Collector
13632-13626,1392.568911191697,8241,Arterial/Collector
13632-13761,2407.1829361079726,3115,Arterial/Collector
13634-13583,5483.277008593082,8140,Arterial/Collector
13634-13635,1121.6469620620087,1558,Arterial/Collector
13634-13689,3641.6374319230094,8140,Arterial/Collector
13635-13634,997.1524650056465,1558,Arterial/Collector
13635-13678,1121.6469620620087,1507,Arterial/Collector
13636-13558,4429.808210471645,3367,Arterial/Collector
13636-13600,4886.887341458591,6985,Arterial/Collector
13636-13661,5765.434514497655,4785,Arterial/Collector
13636-13679,3499.3655705364795,3367,Arterial/Collector
13637-13561,8085.815261691808,15310,Arterial/Collector
13637-13661,9484.375255902609,15309,Arterial/Collector
13638-13561,547.7832651953213,6583,Arterial/Collector
13640-13641,1543.7795429086934,1156,Arterial/Collector
13640-13663,1183.7680088711354,1007,Arterial/Collector
13641-13402,2983.6325927739963,1809,Arterial/Collector
13641-13629,7392.119172705958,2211,Arterial/Collector
13641-13640,1161.8007342537317,1156,Arterial/Collector
13641-13752,7295.381158764785,1809,Arterial/Collector
13644-13428,5496.36529105405,9095,Arterial/Collector
13644-13465,4543.882392138906,9045,Arterial/Collector
13644-13676,9340.5904251975,6432,Arterial/Collector
13644-13677,6908.013455968351,9095,Arterial/Collector
13649-13569,1363.6131388678527,502,Arterial/Collector
13649-13851,588.637384606603,1809,Arterial/Collector
13651-13618,1577.5287068492423,7413,Arterial/Collector
13651-13673,7068.687441131721,7413,Arterial/Collector
13651-13743,4775.660726798077,2311,Arterial/Collector
13653-13572,11717.992189859351,8721,Arterial/Collector
13653-13579,8189.929836670557,8794,Arterial/Collector
13653-13847,14257.077473549793,4874,Arterial/Collector
13653-20365,14563.781316141287,8721,Arterial/Collector
13654-13601,4894.339917521244,4372,Arterial/Collector
13654-13638,547.7832651953213,6583,Arterial/Collector
13654-13682,4023.18623607855,4372,Arterial/Collector
13654-13683,1387.9173275520934,6583,Arterial/Collector
13657-13664,14289.64908393224,12112,Arterial/Collector
13657-20682,6299.920474557826,12112,Arterial/Collector
13658-13667,10362.763139883678,20050,Arterial/Collector
13660-13520,7890.277292344409,5678,Arterial/Collector
13660-13627,7809.899969683649,4623,Arterial/Collector
13660-13668,7891.744169754596,4623,Arterial/Collector
13660-13671,6665.078385188166,5477,Arterial/Collector
13661-13636,6093.0763832238035,4785,Arterial/Collector
13661-13637,8217.982007831335,15309,Arterial/Collector
13661-13680,11191.836559951307,15309,Arterial/Collector
13661-13681,3937.2703036069865,3706,Arterial/Collector
13663-13408,5564.473906223972,3668,Arterial/Collector
13663-13640,1543.7795429086934,1007,Arterial/Collector
13663-13669,2730.229314881998,848,Arterial/Collector
13663-13902,6517.09078951242,4070,Arterial/Collector
13664-13657,12980.425670507055,12112,Arterial/Collector
13664-13665,6909.59386181583,8382,Arterial/Collector
13664-13670,8924.972556540743,9112,Arterial/Collector
13664-13915,14673.189502656458,15085,Arterial/Collector
13665-13467,13471.151063193878,12412,Arterial/Collector
13665-13664,6926.607915021478,8382,Arterial/Collector
13665-13666,4423.172311141466,7655,Arterial/Collector
13665-13905,16827.09414800008,10854,Arterial/Collector
13666-13491,4507.1740165911615,4874,Arterial/Collector
13666-13665,6084.111113773037,7655,Arterial/Collector
13666-13865,5959.784140874942,4874,Arterial/Collector
13666-20673,1571.9597528856248,7655,Arterial/Collector
13667-13668,10957.139334241549,9984,Arterial/Collector
13667-13793,11668.909272352854,18592,Arterial/Collector
13667-20673,3296.5144273530072,9143,Arterial/Collector
13667-24026,12495.474559704462,20050,Arterial/Collector
13668-13660,9200.923060701849,4623,Arterial/Collector
13668-13667,10632.696231876811,9984,Arterial/Collector
13668-13671,8594.050654063622,10707,Arterial/Collector
13668-13793,6196.658861298735,7364,Arterial/Collector
13669-13430,1662.9130597835756,904,Arterial/Collector
13669-13663,5098.927238940571,848,Arterial/Collector
13669-13686,3004.7688953988254,848,Arterial/Collector
13669-13925,3682.530025197814,1457,Arterial/Collector
13670-13664,7394.2595597462505,9112,Arterial/Collector
13670-13677,16075.635143339632,10368,Arterial/Collector
13671-13660,6499.253742117125,5477,Arterial/Collector
13671-13668,8937.610989515979,10707,Arterial/Collector
13671-13689,5192.156989037991,10745,Arterial/Collector
13671-13810,10776.931196331978,6985,Arterial/Collector
13672-13616,14671.20454127093,5477,Arterial/Collector
13672-13673,7513.443980552256,8791,Arterial/Collector
13672-13690,5240.031862184405,9157,Arterial/Collector
13672-13889,5880.987615053851,7035,Arterial/Collector
13673-13617,4442.43553474843,5125,Arterial/Collector
13673-13651,3307.788559396506,7413,Arterial/Collector
13673-13672,11259.549003640812,8791,Arterial/Collector
13673-24067,4132.957952237377,6733,Arterial/Collector
13674-23097,672.7094820550021,6395,Arterial/Collector
13674-23163,3251.5416523489585,6395,Arterial/Collector
13675-13676,12331.417280564705,10368,Arterial/Collector
13675-13688,8901.374263768084,11078,Arterial/Collector
13675-13792,8136.929592957099,1507,Arterial/Collector
13675-21343,14726.555908600492,7839,Arterial/Collector
13676-13644,8569.102814064672,6432,Arterial/Collector
13676-13675,14345.399406025806,10368,Arterial/Collector
13676-13677,8966.222666849691,10368,Arterial/Collector
13676-13792,6862.201631105196,6432,Arterial/Collector
13677-13644,7814.603260169426,9095,Arterial/Collector
13677-13670,7394.2595597462505,10368,Arterial/Collector
13677-13676,14756.004130274057,10368,Arterial/Collector
13677-13701,8208.331657712657,13869,Arterial/Collector
13678-13635,997.1524650056465,1507,Arterial/Collector
13678-13679,3534.388699620342,10950,Arterial/Collector
13678-13689,2893.547280229957,10950,Arterial/Collector
13679-13636,3223.619351118687,3367,Arterial/Collector
13679-13678,3890.699769266279,10950,Arterial/Collector
13679-13680,3683.5105314664543,10932,Arterial/Collector
13679-13822,6657.835789471865,4774,Arterial/Collector
13680-13661,10360.542529910801,15309,Arterial/Collector
13680-13679,4705.184624100725,10932,Arterial/Collector
13680-13681,3084.777176897043,9157,Arterial/Collector
13680-13878,13900.340733716885,12010,Arterial/Collector
13681-13661,3829.813533071273,3706,Arterial/Collector
13681-13680,4024.0022542560155,9157,Arterial/Collector
13681-13682,3406.9310326548307,9157,Arterial/Collector
13681-13739,3615.116423249245,1708,Arterial/Collector
13682-13654,3591.9734899748773,4372,Arterial/Collector
13682-13681,4346.804677571857,9157,Arterial/Collector
13682-13683,2954.5061403755176,9157,Arterial/Collector
13682-13739,2926.00911930146,5075,Arterial/Collector
13683-13654,1788.5481651195635,6583,Arterial/Collector
13683-13682,3249.627623191483,9157,Arterial/Collector
13683-13690,3022.081955814742,9157,Arterial/Collector
13683-13756,1320.3414023452335,3718,Arterial/Collector
13686-13444,4614.116000397751,5678,Arterial/Collector
13686-13669,2804.368904460377,848,Arterial/Collector
13686-13703,3187.8065579384565,955,Arterial/Collector
13686-13759,4133.983332330982,7588,Arterial/Collector
13687-13593,12082.422910156349,8442,Arterial/Collector
13687-13688,22298.439473638933,11483,Arterial/Collector
13687-13696,16664.74286371966,11483,Arterial/Collector
13687-21359,11623.34992614885,8643,Arterial/Collector
13688-13675,9159.216435862005,11078,Arterial/Collector
13688-13687,20648.080563346546,11483,Arterial/Collector
13689-13634,4030.817076444626,8140,Arterial/Collector
13689-13671,6117.041696215669,10745,Arterial/Collector
13689-13678,2412.7417192428065,10950,Arterial/Collector
13689-13817,6763.223886162042,10174,Arterial/Collector
13690-13672,5018.526756379753,9157,Arterial/Collector
13690-13683,3277.308619132645,9157,Arterial/Collector
13690-13823,13831.512722313404,9196,Arterial/Collector
13690-24068,13208.01335885766,9196,Arterial/Collector
13691-13443,8555.502022075156,5176,Arterial/Collector
13691-13692,6536.929461146781,1090,Arterial/Collector
13691-13719,11086.676396302877,5176,Arterial/Collector
13692-13437,15316.252478669086,9936,Arterial/Collector
13692-13691,4601.48167928184,1090,Arterial/Collector
13692-13703,3764.2534121878853,955,Arterial/Collector
13692-13763,17927.520458236337,10174,Arterial/Collector
13695-13564,14582.227100466687,9648,Arterial/Collector
13695-13696,18574.071608752016,7463,Arterial/Collector
13695-13700,20158.452382981774,9981,Arterial/Collector
13696-13560,16850.200882097084,12694,Arterial/Collector
13696-13593,7574.243937452634,4120,Arterial/Collector
13696-13687,19552.070254933577,11483,Arterial/Collector
13696-13695,18690.434310893215,7463,Arterial/Collector
13696-13814,4292.5700433698175,3417,Arterial/Collector
13696-13815,8132.073087557787,8660,Arterial/Collector
13700-13563,7038.540003461142,8643,Arterial/Collector
13700-13695,22149.989638527233,9981,Arterial/Collector
13700-13705,17082.36932738622,9740,Arterial/Collector
13700-13830,7501.498115513628,8492,Arterial/Collector
13701-13677,6222.326792005604,13869,Arterial/Collector
13703-13686,1903.4229115777125,955,Arterial/Collector
13703-13692,4604.017224751413,955,Arterial/Collector
13703-13914,2052.8158210505208,1357,Arterial/Collector
13705-13567,7148.341123749812,6733,Arterial/Collector
13705-13700,17182.0255317688,9740,Arterial/Collector
13705-13708,15610.330353776613,9593,Arterial/Collector
13705-13832,8109.067886850486,8995,Arterial/Collector
13707-13614,6583.270119924719,2362,Arterial/Collector
13707-13708,16766.454225987196,13563,Arterial/Collector
13707-13714,12262.194644426305,14244,Arterial/Collector
13707-13838,13217.989958047867,4271,Arterial/Collector
13708-13570,13823.069427143782,12010,Arterial/Collector
13708-13705,16206.236987600725,9593,Arterial/Collector
13708-13707,16532.083627829947,13563,Arterial/Collector
13708-13839,7327.980906963504,10402,Arterial/Collector
13712-13626,14242.549929129582,10804,Arterial/Collector
13712-13774,12237.445564456282,9911,Arterial/Collector
13713-13574,8270.453739431998,13033,Arterial/Collector
13713-13714,13453.140949428082,14244,Arterial/Collector
13713-13717,13988.948729271688,14201,Arterial/Collector
13713-23843,5540.336018551181,12306,Arterial/Collector
13714-13614,6252.893681120282,7025,Arterial/Collector
13714-13707,13430.043864533305,14244,Arterial/Collector
13714-13713,12560.682741145292,14244,Arterial/Collector
13714-23844,6280.923604236705,7219,Arterial/Collector
13715-13580,845.5261190722667,4723,Arterial/Collector
13715-13716,14526.207196493942,14196,Arterial/Collector
13715-13720,13600.573163951436,13571,Arterial/Collector
13715-13791,3445.872861755158,7889,Arterial/Collector
13716-13715,14381.740374311805,14196,Arterial/Collector
13716-13717,12829.92768322428,14195,Arterial/Collector
13717-13582,10566.659215224907,6331,Arterial/Collector
13717-13713,13849.347752869127,14201,Arterial/Collector
13717-13716,12273.739206150174,14195,Arterial/Collector
13717-13850,6707.6886182438275,7461,Arterial/Collector
13719-13691,15021.237109154461,5176,Arterial/Collector
13719-13778,15254.841678579647,5176,Arterial/Collector
13720-13592,8696.861564878995,3115,Arterial/Collector
13720-13715,13233.12150200208,13571,Arterial/Collector
13720-13723,14906.256141602991,13518,Arterial/Collector
13720-13828,2978.3737374867005,4774,Arterial/Collector
13721-13597,3861.747866601373,4554,Arterial/Collector
13721-13722,12624.715053836504,14002,Arterial/Collector
13721-13730,18175.684146573145,14002,Arterial/Collector
13721-13857,3051.035171555976,5377,Arterial/Collector
13722-13598,2551.2811362497546,5226,Arterial/Collector
13722-13721,15165.981903245052,14002,Arterial/Collector
13722-13723,15322.99512037635,13517,Arterial/Collector
13722-13858,2700.227149683672,7939,Arterial/Collector
13723-13591,1318.7167169377208,4070,Arterial/Collector
13723-13720,13483.31757554412,13518,Arterial/Collector
13723-13722,15517.025733232496,13517,Arterial/Collector
13725-13569,2475.631277366852,4874,Arterial/Collector
13728-13729,23068.810540914536,14002,Arterial/Collector
13728-13737,18738.11009561022,12021,Arterial/Collector
13729-13728,11473.353510492017,14002,Arterial/Collector
13729-13730,15107.478458866479,14002,Arterial/Collector
13730-13721,15032.756469930213,14002,Arterial/Collector
13730-13729,15559.950443888705,14002,Arterial/Collector
13730-13864,2981.8754961391287,1206,Arterial/Collector
13733-13479,3204.600623343295,955,Arterial/Collector
13733-13741,685.8081623666609,636,Arterial/Collector
13733-13940,3952.535255113616,2010,Arterial/Collector
13734-13608,5464.861027823451,5959,Arterial/Collector
13734-13753,1629.6062828782015,804,Arterial/Collector
13734-13867,7995.414840742947,5958,Arterial/Collector
13737-13604,992.2330407903548,9598,Arterial/Collector
13737-13728,19811.95398859183,12021,Arterial/Collector
13737-13742,17559.52187874913,14513,Arterial/Collector
13739-13681,3507.0110352523625,1708,Arterial/Collector
13739-13682,3139.5484743751394,5075,Arterial/Collector
13739-13879,6106.660845632355,6030,Arterial/Collector
13741-13487,2716.3013498812334,3695,Arterial/Collector
13741-13733,1267.3984213140695,636,Arterial/Collector
13741-13751,883.5667108204216,1028,Arterial/Collector
13741-13945,2055.123823929424,1175,Arterial/Collector
13742-13609,1904.530179399512,3769,Arterial/Collector
13742-13737,19137.22288068136,14513,Arterial/Collector
13742-13755,19568.358741044995,14971,Arterial/Collector
13742-13868,1891.8528249257556,2713,Arterial/Collector
13743-13651,4434.562711802622,2311,Arterial/Collector
13743-13744,736.6846064956238,1156,Arterial/Collector
13743-24067,2225.182248509809,2311,Arterial/Collector
13744-13619,11141.298932145039,11708,Arterial/Collector
13744-13743,607.0730906153718,1156,Arterial/Collector
13744-13825,13565.49903792143,10452,Arterial/Collector
13745-13620,2928.1241538524628,904,Arterial/Collector
13745-13746,1362.2330421512013,1457,Arterial/Collector
13745-13825,971.383232150421,904,Arterial/Collector
13746-13745,1613.0949985378732,1457,Arterial/Collector
13747-13621,3361.9342513227216,4171,Arterial/Collector
13747-13746,543.691297906936,1457,Arterial/Collector
13747-13922,2255.2684920765655,4171,Arterial/Collector
13748-13826,4227.024550090232,5226,Arterial/Collector
13749-13780,3007.519053414464,2276,Arterial/Collector
13750-13612,7169.652948039274,5776,Arterial/Collector
13750-13834,1691.176335959763,2178,Arterial/Collector
13751-13741,1262.305711680703,1028,Arterial/Collector
13752-13641,6942.034841622517,1809,Arterial/Collector
13752-13903,7283.664756503093,1859,Arterial/Collector
13753-13625,3635.6582236951217,1306,Arterial/Collector
13753-13734,1282.8628800138831,804,Arterial/Collector
13753-13760,2366.9974766634405,804,Arterial/Collector
13753-13883,2115.184137808159,1306,Arterial/Collector
13754-13755,19974.491987923782,18648,Arterial/Collector
13754-13761,18423.51541667059,18023,Arterial/Collector
13755-13613,9167.324512775987,13266,Arterial/Collector
13755-13742,19681.857241352398,14971,Arterial/Collector
13755-13754,19639.432186042268,18648,Arterial/Collector
13755-13875,8102.474397135316,10301,Arterial/Collector
13756-13683,1760.8671214946855,3718,Arterial/Collector
13756-13739,549.5164110537153,1859,Arterial/Collector
13756-13823,1754.8060515584152,3718,Arterial/Collector
13757-13628,1447.836450549238,3222,Arterial/Collector
13757-13758,3143.435060610374,4070,Arterial/Collector
13758-13757,2460.4198880505483,4070,Arterial/Collector
13758-13780,1564.2544111353689,4070,Arterial/Collector
13759-13686,4725.756053717186,7588,Arterial/Collector
13759-20496,2089.779975513617,7588,Arterial/Collector
13760-13624,14671.418955927093,13033,Arterial/Collector
13760-13753,1878.2634059265256,804,Arterial/Collector
