id,vadt,AADT,FacilityType,flag
13092-13056,29052.03182,25225,Interstate,N
13092-13106,5308.219305,8236,Interstate,N
13101-21122,60443.15335,72600,Interstate,N
13102-13173,83566.56653,89700,Interstate,N
13106-13056,5956.78426,5233,Interstate,N
13112-13010,86455.20438,95800,Interstate,N
13112-24022,3215.152421,1700,Interstate,N
13130-20619,51662.94251,58800,Interstate,N
13131-12635,13494.3655,25812,Interstate,N
13169-13188,4911.65753,8300,Interstate,N
13173-13209,8677.306695,12000,Interstate,N
13173-13220,74889.25984,89700,Interstate,N
13179-13112,89670.35634,97500,Interstate,N
13186-20476,3645.489561,12200,Interstate,N
13188-13299,57321.6839,67100,Interstate,N
13190-20474,6542.165355,8300,Interstate,N
13201-13203,955.4492672,1699,Interstate,N
13201-20620,52667.11509,68600,Interstate,N
13210-13179,11720.84036,13800,Interstate,N
13212-13220,3186.621678,2200,Interstate,N
13220-13269,78075.88206,79900,Interstate,N
13269-13298,4969.475195,6700,Interstate,N
13269-13413,73106.40656,73200,Interstate,N
13270-13179,77949.51598,83700,Interstate,N
13270-13246,3942.585268,2100,Interstate,N
13299-20627,3660.944578,5200,Interstate,N
13299-20628,53660.73907,61900,Interstate,N
13316-13201,53622.56508,70300,Interstate,N
13342-13316,3659.743472,4800,Interstate,N
13345-13064,75302.12337,92700,Interstate,N
13349-13376,6647.484964,8200,Interstate,N
13349-21076,70868.59876,84900,Interstate,N
13376-13345,6106.804569,8700,Interstate,N
13376-21075,8705.085631,15500,Interstate,N
13382-13413,1418.229394,2600,Interstate,N
13383-13270,81892.10044,85800,Interstate,N
13403-13383,7195.543023,11400,Interstate,N
13405-13419,8834.611171,6700,Interstate,N
13413-13416,74524.63647,75800,Interstate,N
13416-21342,75975.25876,78200,Interstate,N
13418-13316,49962.82106,65500,Interstate,N
13418-20631,7603.501261,6700,Interstate,N
13419-13513,64957.00388,71100,Interstate,N
13420-13416,1450.621233,2400,Interstate,N
13429-20628,2461.653414,2500,Interstate,N
13448-13426,2098.044842,2300,Interstate,N
13448-21654,80204.38156,76900,Interstate,N
13450-20661,11585.35405,8300,Interstate,N
13462-13521,5138.251642,6000,Interstate,N
13462-20659,55683.07272,74100,Interstate,N
13468-21125,67097.04436,78500,Interstate,N
13472-13514,4909.530342,6900,Interstate,N
13473-21071,5854.918196,7900,Interstate,N
13476-20652,56278.96688,69500,Interstate,N
13476-20654,4290.427503,3400,Interstate,N
13507-13534,8075.458123,12100,Interstate,N
13512-20642,54582.27174,65800,Interstate,N
13513-13512,52498.50802,61700,Interstate,N
13513-13554,12458.49506,9400,Interstate,N
13514-13642,78721.36499,101200,Interstate,N
13515-13473,4786.423362,5500,Interstate,N
13515-21072,71737.89371,90600,Interstate,N
13531-20633,61898.87511,75100,Interstate,N
13534-13736,61558.94379,74300,Interstate,N
13535-20637,59202.42125,70000,Interstate,N
13535-20640,4323.930266,6800,Interstate,N
13541-13568,5336.046697,8500,Interstate,N
13542-13531,9165.107276,9700,Interstate,N
13568-13476,60569.39437,72900,Interstate,N
13576-20644,51791.22693,67900,Interstate,N
13576-20646,8315.93067,8900,Interstate,N
13605-13642,5192.488431,8200,Interstate,N
13610-13645,6278.563641,4900,Interstate,N
13633-20679,67497.57829,75800,Interstate,N
13642-13693,83913.8551,109399,Interstate,N
13643-13515,76524.31773,96100,Interstate,N
13643-13595,6694.618381,8300,Interstate,N
13645-13659,71373.30355,79200,Interstate,N
13646-13462,60821.32512,80100,Interstate,N
13648-20675,66516.86751,80000,Interstate,N
13657-13648,6180.117718,5700,Interstate,N
13658-20671,2577.021961,3600,Interstate,N
13659-13670,6725.088827,8600,Interstate,N
13659-13698,64648.21443,70600,Interstate,N
13667-13646,7360.390407,9900,Interstate,N
13676-13698,3719.886333,3700,Interstate,N
13685-21348,56806.98137,74300,Interstate,N
13685-21352,11561.11911,6500,Interstate,N
13693-13728,9711.543686,10300,Interstate,N
13693-13891,74202.31155,99100,Interstate,N
13694-13643,83218.93535,104400,Interstate,N
13698-13685,68368.10019,74300,Interstate,N
13701-13702,4941.079295,7700,Interstate,N
13702-20684,68910.1671,83600,Interstate,N
13710-20685,67175.8269,78700,Interstate,N
13729-13694,11123.5006,10700,Interstate,N
13736-13768,8834.999291,9100,Interstate,N
13736-21117,52723.94257,65200,Interstate,N
13768-21117,13432.06466,22500,Interstate,N
13769-21118,11714.98645,10100,Interstate,N
13801-13769,9609.616439,21700,Interstate,N
13801-21118,57698.04651,67900,Interstate,N
13862-13891,8520.760716,9100,Interstate,N
13891-13998,82723.07002,108200,Interstate,N
13899-13694,72095.43543,93700,Interstate,N
13899-23959,6845.764993,8800,Interstate,N
13946-20412,3907.230064,5829,Interstate,N
13952-13946,3379.813399,3316,Interstate,N
13963-13801,67307.66226,89600,Interstate,N
13994-14022,11982.50871,13000,Interstate,N
13995-13963,9000.249909,11600,Interstate,N
13998-21051,74507.20166,98200,Interstate,N
13998-23960,8215.869179,10000,Interstate,N
14022-14312,70958.97123,90200,Interstate,N
14026-14027,3416.203445,6432,Interstate,N
14027-20399,10242.13374,9648,Interstate,N
14074-21048,71667.68589,92700,Interstate,N
14074-23957,5791.463657,8700,Interstate,N
14216-20393,3008.801676,3819,Interstate,N
14222-14074,77459.15004,101400,Interstate,N
14222-23972,7280.946551,5000,Interstate,N
14225-14273,86610.88879,113300,Interstate,N
14267-14354,8889.17447,10251,Interstate,N
14273-14319,7578.263126,10000,Interstate,N
14273-14458,79032.62422,103300,Interstate,N
14274-14222,84740.09372,106400,Interstate,N
14298-20376,822.7540218,3316,Interstate,N
14312-14354,9724.753399,14599,Interstate,N
14312-14401,61234.21839,75600,Interstate,N
14313-21113,67522.93953,87700,Interstate,N
14320-14274,7773.200863,10400,Interstate,N
14349-14268,12284.97424,11256,Interstate,N
14349-14313,8410.235235,15778,Interstate,N
14388-14401,7835.099058,10200,Interstate,N
14401-21109,69069.31767,85800,Interstate,N
14404-14313,59112.70446,73000,Interstate,N
14404-14376,11433.8299,11200,Interstate,N
14439-14483,7504.655309,6000,Interstate,N
14439-14631,20085.42879,41100,Interstate,N
14440-20448,30002.23211,48800,Interstate,N
14446-14376,9261.379447,15778,Interstate,N
14458-14512,74005.78642,93900,Interstate,N
14458-23248,5026.837326,8643,Interstate,N
14463-14274,76966.89388,96000,Interstate,N
14484-14440,8229.588052,6600,Interstate,N
14512-14634,80237.01179,100800,Interstate,N
14520-14463,72308.83667,86100,Interstate,N
14520-23251,6093.770804,8140,Interstate,N
14561-19279,7871.385545,2713,Interstate,N
14566-20372,54588.84298,53064,Interstate,N
14631-14667,18903.88478,35074,Interstate,N
14631-24053,1181.543848,6800,Interstate,N
14632-24046,5557.050859,3349,Interstate,N
14634-14688,83830.51477,103630,Interstate,N
14635-14520,78402.60773,93600,Interstate,N
14635-23924,3107.443164,5400,Interstate,N
14643-14440,21772.64412,42200,Interstate,N
14668-14566,45961.12707,50551,Interstate,N
14671-14745,39643.99116,52425,Interstate,N
14672-14671,39637.3245,52425,Interstate,N
14674-14673,39637.3245,52425,Interstate,N
14678-14635,81510.05131,99000,Interstate,N
14684-21428,8767.074967,6800,Interstate,N
14688-14754,75687.55814,96100,Interstate,N
14688-23935,8142.957183,10900,Interstate,N
14690-14691,39298.55515,52424,Interstate,N
14692-14693,39298.55515,52424,Interstate,N
14693-20374,34728.7115,52589,Interstate,N
14708-14404,70546.53544,84200,Interstate,N
14728-24048,1113.555117,2154,Interstate,N
14738-14643,20067.08382,33266,Interstate,N
14741-14768,11293.9865,11758,Interstate,N
14742-21106,8511.291571,18800,Interstate,N
14745-14890,36979.84715,50728,Interstate,N
14746-14743,1113.555117,2154,Interstate,N
14751-14756,10519.902,10100,Interstate,N
14754-14788,82621.24669,102000,Interstate,N
14755-14678,72643.75769,88900,Interstate,N
14755-23928,6044.185566,6000,Interstate,N
14756-14976,46499.248,55700,Interstate,N
14768-20810,66625.55871,64499,Interstate,N
14776-14690,39300.55515,52425,Interstate,N
14776-14750,20067.08382,34371,Interstate,N
14788-14912,78583.4736,92900,Interstate,N
14788-23927,4037.7715,9100,Interstate,N
14797-14755,78687.94263,94900,Interstate,N
14873-21439,7859.822308,10100,Interstate,N
14888-21106,2464.933117,18800,Interstate,N
14890-15488,55445.23222,81453,Interstate,N
14912-14980,79120.53467,92900,Interstate,N
14924-14797,75039.8888,84800,Interstate,N
14924-23932,938.7619479,10200,Interstate,N
14928-21446,7045.688721,6800,Interstate,N
14952-21184,4618.567453,6900,Interstate,N
14963-14952,9907.562061,12100,Interstate,N
14963-21184,41459.76931,47300,Interstate,N
14971-14975,53673.4739,63200,Interstate,N
14972-14971,8395.871342,6900,Interstate,N
14974-14977,2866.043264,5600,Interstate,N
14975-14969,5172.186141,9400,Interstate,N
14975-14977,48501.28898,53800,Interstate,N
14976-14984,4759.273294,5900,Interstate,N
14976-21178,41739.97375,49800,Interstate,N
14977-14963,51367.33141,59400,Interstate,N
14978-14988,7284.916747,7400,Interstate,N
14978-15026,47083.28383,59100,Interstate,N
14980-15238,73699.67496,93800,Interstate,N
14980-23931,5420.859232,8800,Interstate,N
14981-14924,75978.6497,95000,Interstate,N
14984-21178,12950.99451,12700,Interstate,N
14985-14986,50352.79637,57900,Interstate,N
14985-14993,4338.173804,4600,Interstate,N
14986-14978,54368.19774,66500,Interstate,N
14990-21441,4796.308176,7900,Interstate,N
14991-14776,59367.63744,50728,Interstate,N
14995-14986,4015.40332,8600,Interstate,N
15025-15026,6984.551612,10500,Interstate,N
15026-20839,54067.83354,69600,Interstate,N
15043-14971,45277.60323,56300,Interstate,N
15043-15003,7560.045301,11500,Interstate,N
15072-15110,17887.52523,38200,Interstate,N
15110-15159,19414.04687,38953,Interstate,N
15115-15072,21185.75765,33700,Interstate,N
15159-15191,22213.7872,45500,Interstate,N
15168-15115,21257.24746,38954,Interstate,N
15168-15128,2600.673499,7946,Interstate,N
15173-14981,70184.15365,84600,Interstate,N
15191-20035,22213.7872,45931,Interstate,N
15197-15216,5883.504804,6202,Interstate,N
15198-20034,672.1677231,6298,Interstate,N
15198-20036,23857.92062,45931,Interstate,N
15204-15216,21511.54,54700,Interstate,N
15204-20039,1154.85332,1549,Interstate,N
15211-15198,24530.0879,51000,Interstate,N
15211-20038,414.483027,3585,Interstate,N
15215-20051,1710.76294,9690,Interstate,N
15216-15253,27395.04366,60400,Interstate,N
15227-15211,22157.14109,53399,Interstate,N
15227-20040,4501.407259,5911,Interstate,N
15238-21021,37093.06277,36800,Interstate,N
15253-20050,1899.661403,4554,Interstate,N
15253-20051,25495.38289,55232,Interstate,N
15260-20999,29432.09659,97786,Interstate,N
15260-21047,87281.60629,94200,Interstate,N
15262-20985,112442.288,118200,Interstate,N
15262-23428,8771.008622,5500,Interstate,N
15263-15241,4833.959506,3100,Interstate,N
15263-15262,121213.2967,126799,Interstate,N
15274-15293,119648.3832,135500,Interstate,N
15275-15274,112565.5396,120900,Interstate,N
15283-20805,78850.27836,89000,Interstate,N
15285-20986,118733.0119,122400,Interstate,N
15286-20981,124687.5787,122600,Interstate,N
15293-20786,114466.3368,131900,Interstate,N
15293-21098,5182.047324,3600,Interstate,N
15294-21088,105427.6561,115600,Interstate,N
15294-21090,7584.991911,14170,Interstate,N
15295-20991,89196.78576,85600,Interstate,N
15302-20787,71947.26611,84300,Interstate,N
15302-20792,3410.036223,7236,Interstate,N
15303-15173,37362.69373,32300,Interstate,N
15303-21017,20481.93136,7600,Interstate,N
15304-15285,6284.694725,3800,Interstate,N
15305-15286,7734.64821,5200,Interstate,N
15307-20985,4271.416194,4000,Interstate,N
15307-21486,3583.561703,9200,Interstate,N
15315-15294,113012.6497,129100,Interstate,N
15317-15295,4416.906732,9648,Interstate,N
15378-15460,15482.13991,19900,Interstate,N
15379-20838,6912.839009,7400,Interstate,N
15382-15664,61494.86601,59600,Interstate,N
15382-20811,29828.29938,51000,Interstate,N
15405-15436,6604.457115,4942,Interstate,N
15405-15545,48020.64852,39597,Interstate,N
15406-20804,85498.03586,109545,Interstate,N
15415-15615,34160.97853,31000,Interstate,N
15415-20805,12472.88696,19698,Interstate,N
15419-19903,24062.1003,59739,Interstate,N
15439-15303,5221.91676,4554,Interstate,N
15444-15379,9566.651633,19100,Interstate,N
15444-20838,45924.80949,60400,Interstate,N
15460-15863,62031.34735,81800,Interstate,N
15467-15487,8832.062476,5628,Interstate,N
15473-15487,1324.362378,7638,Interstate,N
15485-19901,5269.086976,13566,Interstate,N
15485-19902,24559.10467,59738,Interstate,N
15487-15519,10156.42507,7638,Interstate,N
15488-15733,51194.99882,83811,Interstate,N
15488-20434,4250.232663,7782,Interstate,N
15489-14991,55909.35519,81623,Interstate,N
15504-21896,26404.67054,5628,Interstate,N
15506-15493,729.9392838,7688,Interstate,N
15506-15504,17111.47958,5628,Interstate,N
15521-15546,1942.689831,9200,Interstate,N
15545-15520,4562.801488,5384,Interstate,N
15545-15567,25616.42811,39597,Interstate,N
15546-15303,52622.70934,48541,Interstate,N
15578-20422,1952.192812,3250,Interstate,N
15603-15641,8409.784407,11000,Interstate,N
15614-15623,1942.813699,7700,Interstate,N
15615-15677,10114.35083,5929,Interstate,N
15615-20801,24046.62814,30999,Interstate,N
15623-15633,42612.89129,72000,Interstate,N
15632-15662,43745.64116,78100,Interstate,N
15633-15609,6985.020509,6100,Interstate,N
15633-15632,35627.87081,65900,Interstate,N
15636-15656,8784.008099,12599,Interstate,N
15637-15675,50810.55961,76000,Interstate,N
15638-15637,47275.64329,70100,Interstate,N
15639-15638,42331.68257,63300,Interstate,N
15639-20813,2879.99487,4200,Interstate,N
15640-15602,6716.825985,7500,Interstate,N
15640-15639,45211.67788,58792,Interstate,N
15642-15641,43518.71976,63999,Interstate,N
15644-15712,7593.048568,3600,Interstate,N
15655-15623,40670.07764,64300,Interstate,N
15655-15663,13533.12821,14673,Interstate,N
15656-15661,76536.14239,90700,Interstate,N
15661-15660,7999.459086,8300,Interstate,N
15661-15759,68536.6846,88600,Interstate,N
15662-15656,67752.13472,78100,Interstate,N
15663-15674,89011.25661,91000,Interstate,N
15664-15706,84726.67838,85900,Interstate,N
15669-15671,2893.753113,6700,Interstate,N
15671-15672,48698.36279,73324,Interstate,N
15672-15614,3743.707485,7800,Interstate,N
15674-15662,24006.49434,14271,Interstate,N
15674-15819,65004.76169,78400,Interstate,N
15675-15669,5005.95097,5500,Interstate,N
15675-15671,45804.60918,70500,Interstate,N
15676-20802,16598.60711,22009,Interstate,N
15685-15655,54203.20638,64300,Interstate,N
15686-15731,14289.5306,18391,Interstate,N
15686-15738,72752.79968,72600,Interstate,N
15692-15406,63970.1535,89400,Interstate,N
15692-20809,20912.21436,27939,Interstate,N
15704-15726,46596.80608,70900,Interstate,N
15704-15737,8561.519122,7939,Interstate,N
15706-15663,75478.12757,76300,Interstate,N
15706-15685,9248.551322,10452,Interstate,N
15707-15708,43934.65715,60500,Interstate,N
15708-15709,49956.20745,67200,Interstate,N
15709-15710,44876.96217,67200,Interstate,N
15709-15749,5079.24464,7600,Interstate,N
15710-15711,21527.88025,59600,Interstate,N
15710-20809,23349.08106,14070,Interstate,N
15711-15406,21527.88025,43600,Interstate,N
15712-20806,31453.16464,28600,Interstate,N
15723-15731,40917.64754,58400,Interstate,N
15723-15777,3227.188534,7800,Interstate,N
15726-15727,37756.84013,59000,Interstate,N
15726-23539,8839.966251,11457,Interstate,N
15727-15723,44144.83619,66200,Interstate,N
15729-15707,41734.44238,55300,Interstate,N
15729-20816,4057.38593,6300,Interstate,N
15730-15736,8281.986031,9300,Interstate,N
15731-15754,55207.17834,58399,Interstate,N
15733-16323,56435.33872,86005,Interstate,N
15734-15489,51781.61456,83686,Interstate,N
15734-22460,5949.446394,10342,Interstate,N
15736-15704,55158.32577,70900,Interstate,N
15738-15692,84882.36897,89400,Interstate,N
15739-15740,49445.91806,67500,Interstate,N
15740-15729,45791.82695,61600,Interstate,N
15740-15747,3654.091514,5900,Interstate,N
15748-15708,6021.550154,6700,Interstate,N
15754-15738,12129.56955,16884,Interstate,N
15754-15756,43077.60941,79000,Interstate,N
15755-15739,46115.6203,62300,Interstate,N
15755-15760,3061.557989,7900,Interstate,N
15756-15755,49177.17809,62200,Interstate,N
15759-15979,30335.811,22311,Interstate,N
15759-23899,38200.87356,64700,Interstate,N
15760-15739,3330.298357,5200,Interstate,N
15765-15727,6387.995253,7200,Interstate,N
15777-15756,6099.569396,8000,Interstate,N
15783-15686,87042.32901,93200,Interstate,N
15784-15736,46876.33974,69500,Interstate,N
15788-16017,52393.38307,64100,Interstate,N
15789-15795,2873.212003,4900,Interstate,N
15789-20800,52068.85404,62300,Interstate,N
15809-15788,1667.376342,5000,Interstate,N
15819-15855,99079.982,140900,Interstate,N
15822-15783,65670.71873,62500,Interstate,N
15822-23900,37008.42272,139800,Interstate,N
15831-15783,21371.61032,17085,Interstate,N
15831-15784,7262.061221,6934,Interstate,N
15835-15444,55491.45877,79500,Interstate,N
15836-23901,5368.323896,8100,Interstate,N
15855-15870,106968.2205,130100,Interstate,N
15863-15947,48816.49845,81800,Interstate,N
15863-15994,13214.84738,19200,Interstate,N
15869-15893,103297.8894,131000,Interstate,N
15870-15869,98876.9287,139800,Interstate,N
15870-23903,8091.294237,9045,Interstate,N
15890-15811,4218.37684,3699,Interstate,N
15890-15835,44675.10451,79500,Interstate,N
15893-20828,97954.55502,137400,Interstate,N
15893-23905,5343.334119,8140,Interstate,N
15894-15895,109921.6125,129600,Interstate,N
15895-15822,102679.1423,139800,Interstate,N
15895-23908,7242.469137,7939,Interstate,N
15902-20830,102692.6779,133700,Interstate,N
15903-15902,99727.49343,133700,Interstate,N
15903-23909,6218.63337,8743,Interstate,N
15904-15894,101199.561,139300,Interstate,N
15904-23912,4978.580312,11155,Interstate,N
15919-15920,99513.86253,136100,Interstate,N
15919-23914,8931.723213,6934,Interstate,N
15920-15904,106178.1459,129800,Interstate,N
15927-15890,48893.48187,64200,Interstate,N
15927-15994,47613.58192,63100,Interstate,N
15929-15933,102159.3912,129993,Interstate,N
15930-20829,101662.8838,133200,Interstate,N
15930-23916,3700.997037,6934,Interstate,N
15933-15927,96507.06516,127300,Interstate,N
15933-23887,5652.327711,5628,Interstate,N
15934-15930,105363.882,133200,Interstate,N
15943-20831,105229.535,126700,Interstate,N
15947-15943,101103.0539,126699,Interstate,N
15963-15966,5631.518795,5378,Interstate,N
15963-16221,5506.441307,5378,Interstate,N
15966-15963,5623.485877,5378,Interstate,N
15969-15947,52286.55507,64100,Interstate,N
