OBJECTID,subzone09,AREANAME,Shape_Length,Shape_Area
10330,6259.000000000000000,McHenry,0.033468776151043,0.000068597143113
10331,6258.000000000000000,McHenry,0.033691303343947,0.000069394329610
10332,6257.000000000000000,McHenry,0.033739551153637,0.000069629036136
10333,6244.000000000000000,McHenry,0.033970808734652,0.000070487623434
10334,6243.000000000000000,McHenry,0.033961172044288,0.000070438907015
10335,6640.000000000000000,Lake,0.034306451472412,0.000071776618218
10336,6653.000000000000000,Lake,0.033986687280873,0.000070665370453
10337,6639.000000000000000,Lake,0.034271596169470,0.000071619995431
10338,6200.000000000000000,McHenry,0.033741617276269,0.000069700823226
10339,6638.000000000000000,Lake,0.034329536100795,0.000071810592431
10340,6637.000000000000000,Lake,0.034326523277368,0.000071793861529
10341,6216.000000000000000,McHenry,0.034242018778691,0.000071537262962
10342,6213.000000000000000,McHenry,0.033560082611589,0.000069283565220
10343,6215.000000000000000,McHenry,0.034334390493790,0.000071985001559
10344,6214.000000000000000,McHenry,0.034146397721354,0.000071403529270
10345,6654.000000000000000,Lake,0.033988014540248,0.000070669814306
10346,6656.000000000000000,Lake,0.033944995616726,0.000070221687806
10347,7153.000000000000000,Lake,0.032333592016695,0.000064489729553
10348,6655.000000000000000,Lake,0.034093909172477,0.000070945181815
10349,6199.000000000000000,McHenry,0.033686486764893,0.000069476633568
10350,6198.000000000000000,McHenry,0.033963403844035,0.000070508816042
10351,6197.000000000000000,McHenry,0.033906931430498,0.000070235744734
10352,6184.000000000000000,McHenry,0.033798042407924,0.000069800655097
10353,6183.000000000000000,McHenry,0.033786343499854,0.000069742078704
10354,6660.000000000000000,Lake,0.034220619299520,0.000071462723794
10355,6673.000000000000000,Lake,0.034050242134512,0.000070856604807
10356,6659.000000000000000,Lake,0.034238064386939,0.000071549338303
10357,6658.000000000000000,Lake,0.034458765640277,0.000072472195070
10358,6657.000000000000000,Lake,0.034626868959010,0.000073319458085
10359,6268.000000000000000,McHenry,0.034492039214982,0.000072821142209
10360,6252.000000000000000,McHenry,0.033711025709290,0.000069708100785
10361,6267.000000000000000,McHenry,0.034306678987454,0.000071913189889
10362,6265.000000000000000,McHenry,0.033617234565424,0.000069455859421
10363,6674.000000000000000,Lake,0.034053108444761,0.000070865116934
10364,6676.000000000000000,Lake,0.034234425322989,0.000071623150017
10365,7189.000000000000000,Lake,0.032823116376331,0.000066488460408
10366,6266.000000000000000,McHenry,0.034030719825022,0.000070852002567
10367,6675.000000000000000,Lake,0.034166505306555,0.000071307485791
10368,6251.000000000000000,McHenry,0.033512165228061,0.000068790542097
10369,6250.000000000000000,McHenry,0.033758942672700,0.000069605127681
10370,6249.000000000000000,McHenry,0.033778401159901,0.000069699321763
10371,6236.000000000000000,McHenry,0.033812843771747,0.000069857768964
10372,6235.000000000000000,McHenry,0.033848595622205,0.000070031291034
10373,6663.000000000000000,Lake,0.034222831494116,0.000071471242061
10374,6677.000000000000000,Lake,0.034146220370117,0.000071206247625
10375,6662.000000000000000,Lake,0.034239708145021,0.000071552737861
10376,6661.000000000000000,Lake,0.034345319971112,0.000072038750060
10377,6664.000000000000000,Lake,0.034513626406199,0.000072887347588
10378,6256.000000000000000,McHenry,0.033711724843573,0.000069769549042
10379,6678.000000000000000,Lake,0.034148046362754,0.000071210638939
10380,6272.000000000000000,McHenry,0.034364513361752,0.000072352122354
10381,6271.000000000000000,McHenry,0.034179877402214,0.000071447191674
10382,6270.000000000000000,McHenry,0.034028004807764,0.000070844092972
10383,6269.000000000000000,McHenry,0.033773656397883,0.000069995368626
10384,6680.000000000000000,Lake,0.034122301783502,0.000071222673399
10385,7193.000000000000000,Lake,0.033178884049265,0.000067781069406
10386,6679.000000000000000,Lake,0.034055316134354,0.000070909221392
10387,6255.000000000000000,McHenry,0.033513333029565,0.000068815612425
10388,6254.000000000000000,McHenry,0.033701827307534,0.000069399632519
10389,6253.000000000000000,McHenry,0.033720358645056,0.000069491602882
10390,6240.000000000000000,McHenry,0.033859794128222,0.000070027535624
10391,6239.000000000000000,McHenry,0.033894499245867,0.000070196548112
10392,6668.000000000000000,Lake,0.034377834594258,0.000072248437589
10393,6681.000000000000000,Lake,0.034296641573181,0.000071901377727
10394,6667.000000000000000,Lake,0.034384519460271,0.000072280969067
10395,6666.000000000000000,Lake,0.034280609910942,0.000071824212780
10396,6682.000000000000000,Lake,0.034205631305375,0.000071455312592
10397,6665.000000000000000,Lake,0.034186032981023,0.000071365995236
10398,6274.000000000000000,McHenry,0.034133069443220,0.000071342963619
10399,6275.000000000000000,McHenry,0.034206900146099,0.000071625533268
10400,6260.000000000000000,McHenry,0.033525078876827,0.000068838220133
10401,6273.000000000000000,McHenry,0.033586836103380,0.000069224626533
10402,6276.000000000000000,McHenry,0.034093175476360,0.000071069978453
10403,6684.000000000000000,Lake,0.033995186701777,0.000070658325462
10404,7197.000000000000000,Lake,0.033411985293377,0.000068554776571
10405,6683.000000000000000,Lake,0.033977970154537,0.000070568693049
10406,6672.000000000000000,Lake,0.034373865633145,0.000072237167442
10407,6685.000000000000000,Lake,0.034273549027211,0.000071821022729
10408,6671.000000000000000,Lake,0.034379397979455,0.000072263152175
10409,6670.000000000000000,Lake,0.034243080094663,0.000071697077795
10410,6686.000000000000000,Lake,0.034181765135798,0.000071371720862
10411,6669.000000000000000,Lake,0.034147712029931,0.000071235609907
10412,6264.000000000000000,McHenry,0.033552849388138,0.000068974036066
10413,6278.000000000000000,McHenry,0.034130354586047,0.000071340050912
10414,6279.000000000000000,McHenry,0.034262393658985,0.000071824991445
10415,6688.000000000000000,Lake,0.034046021223611,0.000070843630717
10416,7201.000000000000000,Lake,0.033670558866931,0.000069493305435
10417,6277.000000000000000,McHenry,0.033240037297320,0.000068007635833
10418,6280.000000000000000,McHenry,0.034148007629512,0.000071266612187
10419,6687.000000000000000,Lake,0.034028577863438,0.000070754538351
10420,6263.000000000000000,McHenry,0.033498447411344,0.000068706118584
10421,6262.000000000000000,McHenry,0.033675769835852,0.000069338463211
10422,6261.000000000000000,McHenry,0.033724698593083,0.000069575933160
10423,6248.000000000000000,McHenry,0.034050544147893,0.000070777863735
10424,6247.000000000000000,McHenry,0.034041361286146,0.000070730055682
10425,6692.000000000000000,Lake,0.034377650145467,0.000072229793065
10426,6705.000000000000000,Lake,0.034221804467968,0.000071587236024
10427,6691.000000000000000,Lake,0.034362235853277,0.000072150207342
10428,6690.000000000000000,Lake,0.034165203855088,0.000071362087885
10429,6316.000000000000000,McHenry,0.033758077459676,0.000069929331015
10430,6706.000000000000000,Lake,0.034052086163519,0.000070754732053
10431,6689.000000000000000,Lake,0.034080552314705,0.000070956577539
10432,6315.000000000000000,McHenry,0.033770412631224,0.000069942770563
10433,7237.000000000000000,Lake,0.033860753880780,0.000070169777781
10434,6708.000000000000000,Lake,0.034050648839238,0.000070801112626
10435,6329.000000000000000,McHenry,0.032982530307682,0.000066940139229
10436,6707.000000000000000,Lake,0.033961987391010,0.000070362379213
10437,6332.000000000000000,McHenry,0.034048135751356,0.000070798128563
10438,6330.000000000000000,McHenry,0.033920178308385,0.000070328804938
10439,6331.000000000000000,McHenry,0.034038320647066,0.000070758294187
10440,6314.000000000000000,McHenry,0.033901792144412,0.000070368622948
10441,6313.000000000000000,McHenry,0.033796265304160,0.000069846057821
10442,6300.000000000000000,McHenry,0.033994273357057,0.000070558836512
10443,6299.000000000000000,McHenry,0.034090786650971,0.000071053242991
10444,6696.000000000000000,Lake,0.034400099834586,0.000072314706015
10445,6709.000000000000000,Lake,0.034209791526137,0.000071534857537
10446,6695.000000000000000,Lake,0.034385493725435,0.000072236492071
10447,6694.000000000000000,Lake,0.034107859802640,0.000071160539185
10448,6710.000000000000000,Lake,0.034042165609761,0.000070712578474
10449,6320.000000000000000,McHenry,0.033813956531168,0.000070083564553
10450,6693.000000000000000,Lake,0.034024949259186,0.000070762399556
10451,6711.000000000000000,Lake,0.034010784839768,0.000070549103482
10452,6333.000000000000000,McHenry,0.033019291115374,0.000067073076592
10453,6712.000000000000000,Lake,0.034097474492538,0.000070979440626
10454,7241.000000000000000,Lake,0.034001067907386,0.000070678882561
10455,6336.000000000000000,McHenry,0.033948028927005,0.000070436594380
10456,6334.000000000000000,McHenry,0.033917067149019,0.000070317459366
10457,6319.000000000000000,McHenry,0.033828160720648,0.000070152551751
10458,6335.000000000000000,McHenry,0.033939605380965,0.000070400786467
10459,6318.000000000000000,McHenry,0.033990541621840,0.000070700146580
10460,6317.000000000000000,McHenry,0.033884811348257,0.000070176588996
10461,6304.000000000000000,McHenry,0.033785150746426,0.000069797294727
10462,6303.000000000000000,McHenry,0.033882686917407,0.000070294243322
10463,6714.000000000000000,Lake,0.034251763153449,0.000071731397054
10464,6715.000000000000000,Lake,0.034170418541582,0.000071402566901
10465,6713.000000000000000,Lake,0.034214068860005,0.000071545367991
10466,6700.000000000000000,Lake,0.034284744262563,0.000071770882036
10467,6699.000000000000000,Lake,0.034278424069736,0.000071738880194
10468,6716.000000000000000,Lake,0.034082595563741,0.000070971059502
10469,6324.000000000000000,McHenry,0.033865677905011,0.000070272962072
10470,6337.000000000000000,McHenry,0.033259893692643,0.000068064498876
10471,6698.000000000000000,Lake,0.033948010371286,0.000070515301522
10472,7245.000000000000000,Lake,0.034079433539815,0.000070946306075
10473,6697.000000000000000,Lake,0.033919907552342,0.000070374403606
10474,6338.000000000000000,McHenry,0.033939089361225,0.000070418685578
10475,6340.000000000000000,McHenry,0.033908018580530,0.000070296248965
10476,6339.000000000000000,McHenry,0.033883201296520,0.000070176428072
10477,6323.000000000000000,McHenry,0.033783065423772,0.000069868741417
10478,6308.000000000000000,McHenry,0.033861687747881,0.000070334935002
10479,6321.000000000000000,McHenry,0.034142089457402,0.000071367338575
10480,6322.000000000000000,McHenry,0.034010176075286,0.000070726525654
10481,6307.000000000000000,McHenry,0.033740246705721,0.000069756357816
10482,6704.000000000000000,Lake,0.034258030593205,0.000071674763522
10483,6717.000000000000000,Lake,0.034263582718044,0.000071727074843
10484,6718.000000000000000,Lake,0.034302874258214,0.000071919787911
10485,6703.000000000000000,Lake,0.034249412964515,0.000071633610203
10486,6719.000000000000000,Lake,0.034035336328326,0.000070912177304
10487,6720.000000000000000,Lake,0.033947775306183,0.000070480309500
10488,7249.000000000000000,Lake,0.034124752727595,0.000071114445871
10489,6702.000000000000000,Lake,0.033831086504641,0.000070090291097
10490,6701.000000000000000,Lake,0.033802185085476,0.000069946940333
10491,6344.000000000000000,McHenry,0.033924454809621,0.000070352825272
10492,6343.000000000000000,McHenry,0.033899053894616,0.000070232874147
10493,6342.000000000000000,McHenry,0.033937085400124,0.000070415662472
10494,6341.000000000000000,McHenry,0.033465313429986,0.000068812881210
10495,6328.000000000000000,McHenry,0.033934623233809,0.000070524068984
10496,6327.000000000000000,McHenry,0.033852014733575,0.000070122702175
10497,6326.000000000000000,McHenry,0.034342045626895,0.000072258516752
10498,6325.000000000000000,McHenry,0.034466585912218,0.000072909371782
10499,6312.000000000000000,McHenry,0.033813063777796,0.000070167155676
10500,6311.000000000000000,McHenry,0.033693251744588,0.000069595455374
10501,1012.000000000000000,North Cook,0.034636868121547,0.000073866550625
10502,1253.000000000000000,North Cook,0.034552298176146,0.000073201761337
10503,996.000000000000000,North Cook,0.035236941926691,0.000076526105810
10504,1009.000000000000000,North Cook,0.035169924233356,0.000076237071382
10505,978.000000000000000,North Cook,0.034990088785934,0.000075535396345
10506,979.000000000000000,North Cook,0.035160085906752,0.000076371465236
10507,980.000000000000000,North Cook,0.035111538912331,0.000076136242431
10508,995.000000000000000,North Cook,0.035264141243231,0.000076658989545
10509,993.000000000000000,North Cook,0.034868684542758,0.000075154985672
10510,1011.000000000000000,North Cook,0.034814838825335,0.000074726844242
10511,994.000000000000000,North Cook,0.034852803641749,0.000075077127375
10512,1010.000000000000000,North Cook,0.035147759083850,0.000076127290136
10513,977.000000000000000,North Cook,0.034201649529598,0.000072136529216
10514,9721.000000000000000,Kane,0.034044007288111,0.000070988386725
10515,9720.000000000000000,Kane,0.034022767458212,0.000070882850930
10516,9719.000000000000000,Kane,0.033734976139857,0.000069319928632
10517,9705.000000000000000,Kane,0.033356155766658,0.000068122686351
10518,9718.000000000000000,Kane,0.033553133590974,0.000068463204986
10519,9704.000000000000000,Kane,0.033489194729672,0.000068749209315
10520,1257.000000000000000,North Cook,0.034101144611730,0.000071018698924
10521,9725.000000000000000,Kane,0.033966234938993,0.000070547631183
10522,9724.000000000000000,Kane,0.033967304634407,0.000070551787921
10523,9723.000000000000000,Kane,0.033945068097124,0.000070470203213
10524,9722.000000000000000,Kane,0.033945301104705,0.000070472021926
10525,9709.000000000000000,Kane,0.033369755950108,0.000068386021921
10526,1016.000000000000000,North Cook,0.033971995500396,0.000070556197443
10527,981.000000000000000,North Cook,0.033665592777785,0.000069437625128
10528,9708.000000000000000,Kane,0.033369330264369,0.000068381747428
10529,1015.000000000000000,North Cook,0.033970052478647,0.000070542228447
10530,982.000000000000000,North Cook,0.033951880379716,0.000070477270496
10531,1000.000000000000000,North Cook,0.034163091868067,0.000071259611209
10532,1013.000000000000000,North Cook,0.034003175717850,0.000070679601723
10533,1014.000000000000000,North Cook,0.034004424050088,0.000070683393039
10534,999.000000000000000,North Cook,0.034162720432574,0.000071258733385
10535,984.000000000000000,North Cook,0.033944435543979,0.000070465717092
10536,997.000000000000000,North Cook,0.033746371880043,0.000069748732731
10537,998.000000000000000,North Cook,0.033746718397373,0.000069750290641
10538,983.000000000000000,North Cook,0.033943915614711,0.000070465276899
10539,1261.000000000000000,North Cook,0.033939960420320,0.000070295026381
10540,9729.000000000000000,Kane,0.034208697096730,0.000071654699546
10541,9728.000000000000000,Kane,0.034085435145092,0.000071064596624
10542,9727.000000000000000,Kane,0.033896803230319,0.000070302068183
10543,9726.000000000000000,Kane,0.033895130664970,0.000070292652414
10544,9712.000000000000000,Kane,0.033373865192728,0.000068407719238
10545,1020.000000000000000,North Cook,0.033833727348435,0.000069879664299
10546,985.000000000000000,North Cook,0.033789312033391,0.000069950767316
10547,9711.000000000000000,Kane,0.033383156874578,0.000068443503410
10548,1019.000000000000000,North Cook,0.033881634989576,0.000070116227771
10549,986.000000000000000,North Cook,0.033912625586765,0.000070286177225
10550,1004.000000000000000,North Cook,0.034043889951918,0.000070767573575
10551,1017.000000000000000,North Cook,0.033908616477111,0.000070277937185
10552,1018.000000000000000,North Cook,0.033891260330262,0.000070190679960
10553,1003.000000000000000,North Cook,0.034027276867418,0.000070679113980
10554,988.000000000000000,North Cook,0.033837349771348,0.000069991507383
10555,1001.000000000000000,North Cook,0.033743283696514,0.000069652258084
10556,1002.000000000000000,North Cook,0.033742452286965,0.000069639703498
10557,987.000000000000000,North Cook,0.033830579534767,0.000069956966640
10558,1265.000000000000000,North Cook,0.033898054411692,0.000070150212781
10559,9731.000000000000000,Kane,0.033854052007571,0.000070147197618
10560,9732.000000000000000,Kane,0.034136912336390,0.000071247489887
10561,1024.000000000000000,North Cook,0.033795135871091,0.000069739079962
10562,9730.000000000000000,Kane,0.033851916227041,0.000070135669725
10563,9733.000000000000000,Kane,0.034262325368151,0.000071859894025
10564,9717.000000000000000,Kane,0.033543476438614,0.000069021022925
10565,9716.000000000000000,Kane,0.033553572059468,0.000069060343903
10566,1023.000000000000000,North Cook,0.033840979523276,0.000069965851984
10567,989.000000000000000,North Cook,0.033818968357347,0.000070068301252
10568,990.000000000000000,North Cook,0.033912080302762,0.000070293706478
10569,1008.000000000000000,North Cook,0.033914199009975,0.000070297573696
10570,1021.000000000000000,North Cook,0.033942366360666,0.000070399449126
10571,1022.000000000000000,North Cook,0.033922838311172,0.000070302206362
10572,1007.000000000000000,North Cook,0.033898741534069,0.000070214747524
10573,992.000000000000000,North Cook,0.033774327509213,0.000069763223305
10574,1005.000000000000000,North Cook,0.033871416724158,0.000070111962266
10575,1006.000000000000000,North Cook,0.033871267346857,0.000070102771021
10576,991.000000000000000,North Cook,0.033768927362259,0.000069735605022
10577,1301.000000000000000,North Cook,0.033960125392255,0.000070417830770
10578,1060.000000000000000,North Cook,0.033822952309701,0.000069890971115
10579,9767.000000000000000,Kane,0.033803775576005,0.000070039784080
10580,9768.000000000000000,Kane,0.034154977165153,0.000071328590307
10581,9766.000000000000000,Kane,0.033700733296956,0.000069538803296
10582,9755.000000000000000,Kane,0.033672711283927,0.000069451977116
10583,1059.000000000000000,North Cook,0.033835367508012,0.000069948870464
10584,9769.000000000000000,Kane,0.034065186267192,0.000070887050142
10585,9754.000000000000000,Kane,0.033791109380266,0.000070017765643
10586,1025.000000000000000,North Cook,0.033730720683781,0.000069605123485
10587,1044.000000000000000,North Cook,0.033885962414003,0.000070239386189
10588,1057.000000000000000,North Cook,0.033991909554331,0.000070602431929
10589,1058.000000000000000,North Cook,0.033956564366497,0.000070430048466
10590,1026.000000000000000,North Cook,0.033841575487146,0.000069969364858
10591,1043.000000000000000,North Cook,0.033884768111250,0.000070230629045
10592,1042.000000000000000,North Cook,0.033958271228663,0.000070476771836
10593,1041.000000000000000,North Cook,0.033925552919312,0.000070316411598
10594,1028.000000000000000,North Cook,0.033738939233535,0.000069612690937
10595,1027.000000000000000,North Cook,0.033721357319539,0.000069528396804
10596,1305.000000000000000,North Cook,0.034057318823163,0.000070768079111
10597,1064.000000000000000,North Cook,0.033825162050764,0.000069894679163
10598,9757.000000000000000,Kane,0.033824952313324,0.000070003399905
10599,9770.000000000000000,Kane,0.033514086408098,0.000068858184307
10600,9771.000000000000000,Kane,0.033617105930168,0.000069359157628
10601,1063.000000000000000,North Cook,0.033837932288821,0.000069956891329
10602,9772.000000000000000,Kane,0.034124151558281,0.000071214270327
10603,9773.000000000000000,Kane,0.034034947725986,0.000070776444299
10604,9756.000000000000000,Kane,0.033943201545194,0.000070568399543
10605,1029.000000000000000,West Cook,0.033787882204857,0.000069810371877
10606,1107.000000000000000,North Cook,0.033798173632785,0.000069898272684
10607,9801.000000000000000,Kane,0.034087789792267,0.000071108252718
10608,9814.000000000000000,Kane,0.034013540893734,0.000070889994606
10609,9815.000000000000000,Kane,0.034043671068656,0.000071036277935
10610,9816.000000000000000,Kane,0.034198853084539,0.000071602850267
10611,1106.000000000000000,North Cook,0.033844241942507,0.000070013188691
10612,9817.000000000000000,Kane,0.034166015701628,0.000071443393577
10613,1105.000000000000000,North Cook,0.033847838618397,0.000070032146823
10614,1092.000000000000000,North Cook,0.033952852074913,0.000070404562245
10615,1073.000000000000000,West Cook,0.034051866082129,0.000070988307107
10616,9800.000000000000000,Kane,0.034036197719836,0.000070859568567
10617,1062.000000000000000,North Cook,0.033982811224754,0.000070523416793
10618,1030.000000000000000,North Cook,0.033839522492843,0.000069962683015
10619,1061.000000000000000,North Cook,0.034019180073069,0.000070700049555
10620,1048.000000000000000,North Cook,0.033890787616368,0.000070256961951
10621,1032.000000000000000,North Cook,0.033765654241313,0.000069709615520
10622,1045.000000000000000,North Cook,0.033893550806201,0.000070201463916
10623,1031.000000000000000,North Cook,0.033749223052190,0.000069629674965
10624,1047.000000000000000,North Cook,0.033889939995498,0.000070249846920
10625,1046.000000000000000,North Cook,0.033926836383405,0.000070362883975
10626,1309.000000000000000,North Cook,0.034204808505009,0.000071419615480
10627,1068.000000000000000,North Cook,0.033880457318345,0.000070187912576
10628,9763.000000000000000,Kane,0.033993056467311,0.000070629196870
10629,9774.000000000000000,Kane,0.033628012942655,0.000069398239908
10630,1067.000000000000000,North Cook,0.033850993262326,0.000070048430789
10631,9775.000000000000000,Kane,0.033562718448437,0.000069089062462
10632,9776.000000000000000,Kane,0.034008418196900,0.000070672778176
10633,9777.000000000000000,Kane,0.034022409649515,0.000070740818733
10634,1033.000000000000000,West Cook,0.033892411648887,0.000070269638746
10635,9762.000000000000000,Kane,0.033872902346229,0.000070035022450
10636,1066.000000000000000,North Cook,0.033953973581805,0.000070405197932
10637,1034.000000000000000,West Cook,0.033917408564692,0.000070342756238
10638,1035.000000000000000,North Cook,0.033825849834822,0.000069999012588
10639,1036.000000000000000,North Cook,0.033816722474682,0.000069955671927
10640,1049.000000000000000,North Cook,0.033903931793391,0.000070265140172
10641,1065.000000000000000,North Cook,0.033943710517905,0.000070354206399
10642,1050.000000000000000,North Cook,0.033904383943344,0.000070267379654
10643,1052.000000000000000,North Cook,0.033850908682991,0.000070029548067
10644,1051.000000000000000,North Cook,0.033876424977161,0.000070152523903
10645,1072.000000000000000,North Cook,0.033841426508884,0.000070051762180
10646,1313.000000000000000,North Cook,0.034223502919236,0.000071488833930
10647,1071.000000000000000,North Cook,0.033810805895044,0.000069906599734
10648,9765.000000000000000,Kane,0.034038891180211,0.000070816795196
10649,9778.000000000000000,Kane,0.033833173774863,0.000070143516002
10650,9779.000000000000000,Kane,0.033767890000276,0.000069832771395
10651,9780.000000000000000,Kane,0.033998178228442,0.000070636277126
10652,9781.000000000000000,Kane,0.034011701044771,0.000070701344010
10653,1070.000000000000000,North Cook,0.033893467948336,0.000070187229490
10654,1037.000000000000000,West Cook,0.033912425814868,0.000070342810823
10655,9764.000000000000000,Kane,0.033919455625198,0.000070222765718
10656,1069.000000000000000,North Cook,0.033881137538773,0.000070127927772
10657,1038.000000000000000,West Cook,0.033915773080289,0.000070337647847
10658,1040.000000000000000,North Cook,0.033793696522728,0.000069874709950
10659,1053.000000000000000,North Cook,0.033913824288993,0.000070302163635
10660,1039.000000000000000,West Cook,0.033803055432283,0.000069918045527
10661,1056.000000000000000,North Cook,0.033900067524069,0.000070203612682
10662,1054.000000000000000,North Cook,0.033913017321130,0.000070298567310
10663,1055.000000000000000,North Cook,0.033924542002706,0.000070325448808
10664,1108.000000000000000,North Cook,0.033894659857998,0.000070363470762
10665,1349.000000000000000,North Cook,0.034224747250048,0.000071599877436
10666,1074.000000000000000,West Cook,0.034008964190351,0.000070793445421
10667,1076.000000000000000,West Cook,0.033882258861242,0.000070272014440
10668,1089.000000000000000,North Cook,0.033908579683500,0.000070317414003
10669,1075.000000000000000,West Cook,0.033905353639106,0.000070386051146
10670,1091.000000000000000,North Cook,0.033935863573452,0.000070322835130
10671,1090.000000000000000,North Cook,0.033850042723626,0.000070037185089
10672,1112.000000000000000,North Cook,0.033857870866612,0.000070233531957
10673,1353.000000000000000,North Cook,0.034041491552932,0.000070930698737
10674,1111.000000000000000,North Cook,0.033762443963127,0.000069773579396
10675,1110.000000000000000,North Cook,0.033802012870521,0.000069861687058
10676,1109.000000000000000,North Cook,0.033806180298949,0.000069883633504
10677,1096.000000000000000,North Cook,0.033995134774767,0.000070556625636
10678,9805.000000000000000,Kane,0.034028232967718,0.000070892361080
10679,9818.000000000000000,Kane,0.034029145933487,0.000070946376414
10680,1095.000000000000000,North Cook,0.033977352883655,0.000070471290962
10681,9819.000000000000000,Kane,0.034060530410594,0.000071099168548
10682,1080.000000000000000,West Cook,0.033950803461801,0.000070522961417
10683,1093.000000000000000,West Cook,0.033825606015955,0.000070018444284
10684,1094.000000000000000,North Cook,0.033765708526145,0.000069734247838
10685,9820.000000000000000,Kane,0.034231135733518,0.000071722682944
10686,1079.000000000000000,West Cook,0.033973894338437,0.000070635562351
10687,9804.000000000000000,Kane,0.033976653211058,0.000070643256913
10688,9821.000000000000000,Kane,0.034197503188728,0.000071558799722
10689,1078.000000000000000,West Cook,0.034007470751366,0.000070789793126
10690,1077.000000000000000,West Cook,0.034086632991438,0.000071115473790
10691,6072.000000000000000,McHenry,0.033672574391553,0.000069398290429
10692,6085.000000000000000,McHenry,0.035730259316082,0.000077058966783
10693,6071.000000000000000,McHenry,0.033667644022360,0.000069373717338
10694,6086.000000000000000,McHenry,0.034063921178633,0.000070992104563
10695,6087.000000000000000,McHenry,0.033948377921319,0.000070532766591
10696,6088.000000000000000,McHenry,0.033898007013563,0.000070284748861
10697,6573.000000000000000,Lake,0.033885134599411,0.000070212442347
10698,6574.000000000000000,Lake,0.033904210099372,0.000070303307484
10699,6070.000000000000000,McHenry,0.034007993934725,0.000070624439251
10700,6575.000000000000000,Lake,0.034059912867313,0.000070884917741
10701,6576.000000000000000,Lake,0.034063806775134,0.000070905735019
10702,6069.000000000000000,McHenry,0.034052009230189,0.000070841063255
10703,6589.000000000000000,Lake,0.033881280182471,0.000070227857619
10704,6193.000000000000000,McHenry,0.033988585645932,0.000070530929604
10705,6180.000000000000000,McHenry,0.033823206421036,0.000069891947107
10706,6179.000000000000000,McHenry,0.033810595240738,0.000069828782055
10707,6500.000000000000000,Lake,0.034049472484213,0.000070967814176
10708,6513.000000000000000,Lake,0.034093582753480,0.000071147405182
10709,6499.000000000000000,Lake,0.034002995527900,0.000070740295429
10710,6498.000000000000000,Lake,0.034155974850539,0.000071287818504
10711,6514.000000000000000,Lake,0.034075147104987,0.000071055882236
10712,6497.000000000000000,Lake,0.034195570659398,0.000071485822066
10713,6515.000000000000000,Lake,0.034283675496300,0.000071845131948
10714,5948.000000000000000,McHenry,0.034318436813396,0.000071917916466
10715,6516.000000000000000,Lake,0.034351787691691,0.000072179598593
10716,5947.000000000000000,McHenry,0.034250636609808,0.000071582875334
10717,5946.000000000000000,McHenry,0.033991319944615,0.000070607106773
10718,5945.000000000000000,McHenry,0.034478931804842,0.000072382120301
10719,6949.000000000000000,Lake,0.031606522084467,0.000062122597132
10720,5932.000000000000000,McHenry,0.033889704107679,0.000070156347003
10721,5931.000000000000000,McHenry,0.033749711288786,0.000069475825432
10722,5930.000000000000000,McHenry,0.033796373602523,0.000069663562143
10723,5929.000000000000000,McHenry,0.033965043581564,0.000070490055384
10724,5916.000000000000000,McHenry,0.034080923299550,0.000071002590809
10725,5915.000000000000000,McHenry,0.034058147759444,0.000070888031313
10726,6504.000000000000000,Lake,0.034066765723064,0.000070963794694
10727,6501.000000000000000,Lake,0.034063366646375,0.000070961416782
10728,6502.000000000000000,Lake,0.034111331507572,0.000071194395940
10729,6517.000000000000000,Lake,0.034070477074257,0.000071061895237
10730,6518.000000000000000,Lake,0.034050209144810,0.000070964469386
10731,6503.000000000000000,Lake,0.034106249538500,0.000071159910445
10732,6519.000000000000000,Lake,0.034184624786314,0.000071480717481
10733,5952.000000000000000,McHenry,0.034365254224020,0.000072086034976
10734,5951.000000000000000,McHenry,0.034298958309184,0.000071758451531
10735,5950.000000000000000,McHenry,0.033989822089496,0.000070601737830
10736,5949.000000000000000,McHenry,0.034637739989990,0.000072953616856
10737,6520.000000000000000,Lake,0.034251892704752,0.000071813993757
10738,5936.000000000000000,McHenry,0.033860620248687,0.000070058200441
10739,5935.000000000000000,McHenry,0.033720758552332,0.000069380416375
10740,6953.000000000000000,Lake,0.031682267328578,0.000062399387927
10741,5934.000000000000000,McHenry,0.033740831098418,0.000069451780141
10742,5933.000000000000000,McHenry,0.033910621711131,0.000070282380243
10743,5920.000000000000000,McHenry,0.034134515199931,0.000071200158982
10744,5919.000000000000000,McHenry,0.034110140799301,0.000071078017380
10745,6506.000000000000000,Lake,0.034004294519386,0.000070737420000
10746,6507.000000000000000,Lake,0.034092335234236,0.000071105515115
10747,6508.000000000000000,Lake,0.034086781410594,0.000071074545240
10748,6521.000000000000000,Lake,0.034070099306309,0.000071022183363
10749,6522.000000000000000,Lake,0.034090024848984,0.000071122670869
10750,6505.000000000000000,Lake,0.033930594729279,0.000070380684914
10751,6523.000000000000000,Lake,0.034047216287040,0.000070928979743
10752,5954.000000000000000,McHenry,0.034005130558673,0.000070672967200
10753,5955.000000000000000,McHenry,0.034226977244981,0.000071467878236
10754,5956.000000000000000,McHenry,0.034193275219761,0.000071307650104
10755,5953.000000000000000,McHenry,0.034890779434620,0.000073846353382
10756,5938.000000000000000,McHenry,0.034042404762557,0.000070941319980
10757,5939.000000000000000,McHenry,0.034000302905791,0.000070815344736
10758,5940.000000000000000,McHenry,0.033894319132181,0.000070301370024
